unix,date,open,high,low,close,volume_base
1451883600,2016-01-04,103.13,103.67,102.485,102.89,6712219.0
1451970000,2016-01-05,103.13,103.46,102.93,103.18,3565779.0
1452056400,2016-01-06,104.37,104.8,103.93,104.67,9535185.0
1452142800,2016-01-07,105.83,106.237,105.19,106.15,12202300.0
1452229200,2016-01-08,105.48,105.8,105.04,105.68,7839061.0
1452488400,2016-01-11,105.47,105.566,104.71,104.74,6524138.0
1452574800,2016-01-12,104.09,104.59,103.65,104.21,5826564.0
1452661200,2016-01-13,103.88,104.8199,103.78,104.72,7415575.0
1452747600,2016-01-14,103.75,104.18,102.4985,103.02,10137637.0
1452834000,2016-01-15,104.92,104.96,103.965,104.08,10238483.0
1453179600,2016-01-19,104.06,104.45,103.65,103.98,4775507.0
1453266000,2016-01-20,105.17,106.16,104.94,105.37,10673206.0
1453352400,2016-01-21,104.99,105.49,104.515,105.49,5824153.0
1453438800,2016-01-22,104.93,105.51,104.76,105.0,4249578.0
1453698000,2016-01-25,105.76,106.09,105.6,106.08,7415953.0
1453784400,2016-01-26,106.32,107.43,106.255,107.29,8709827.0
1453870800,2016-01-27,106.86,107.93,106.65,107.69,8411569.0
1453957200,2016-01-28,106.55,106.86,106.48,106.54,6643283.0
1454043600,2016-01-29,106.61,107.0,106.26,106.9492,8703281.0
1454302800,2016-02-01,107.54,108.15,107.53,108.05,11621834.0
1454389200,2016-02-02,107.92,108.18,107.35,108.09,6863810.0
1454475600,2016-02-03,107.91,109.58,107.9,109.25,15994158.0
1454562000,2016-02-04,110.45,110.7,109.92,110.57,13365054.0
1454648400,2016-02-05,109.79,112.35,109.58,112.32,15141781.0
1454907600,2016-02-08,113.67,114.8692,113.39,113.83,28715303.0
1454994000,2016-02-09,114.43,114.69,113.55,113.58,18975999.0
1455080400,2016-02-10,113.92,114.52,112.98,114.46,13720376.0
1455166800,2016-02-11,118.59,120.84,117.77,119.0592,50125590.0
1455253200,2016-02-12,118.12,118.74,117.88,118.36,17661667.0
1455598800,2016-02-16,116.0,116.31,114.74,114.77,15741234.0
1455685200,2016-02-17,115.47,116.07,114.89,115.48,10907139.0
1455771600,2016-02-18,115.3,118.595,115.29,118.29,13933161.0
1455858000,2016-02-19,117.26,117.965,117.1,117.58,15645600.0
1456117200,2016-02-22,115.44,116.19,115.41,115.49,10885266.0
1456203600,2016-02-23,116.68,117.42,116.52,117.22,9279679.0
1456290000,2016-02-24,119.0,119.86,117.35,117.61,18057891.0
1456376400,2016-02-25,117.62,118.91,117.5401,117.92,12851548.0
1456462800,2016-02-26,117.43,117.72,115.8637,117.11,12731821.0
1456722000,2016-02-29,117.59,118.7,117.53,118.64,12244787.0
1456808400,2016-03-01,118.74,119.11,117.34,117.77,14512866.0
1456894800,2016-03-02,118.34,118.97,118.07,118.68,10094997.0
1456981200,2016-03-03,118.86,121.3,118.81,120.73,19344703.0
1457067600,2016-03-04,121.13,122.37,120.22,120.54,16467217.0
1457326800,2016-03-07,121.18,121.5801,120.41,121.14,9673327.0
1457413200,2016-03-08,121.79,121.88,120.47,120.58,11618812.0
1457499600,2016-03-09,119.18,120.39,118.84,119.58,8885480.0
1457586000,2016-03-10,120.5,121.76,120.42,121.5,17484379.0
1457672400,2016-03-11,121.19,121.385,119.36,119.41,11430179.0
1457928000,2016-03-14,120.27,120.31,117.5,117.87,14500182.0
1458014400,2016-03-15,117.78,118.04,117.36,117.96,10285623.0
1458100800,2016-03-16,117.42,120.76,117.34,120.59,17959884.0
1458187200,2016-03-17,121.16,121.18,120.03,120.13,10153631.0
1458273600,2016-03-18,119.59,120.34,119.51,119.8,12676396.0
1458532800,2016-03-21,119.0,119.33,118.73,118.96,8224594.0
1458619200,2016-03-22,119.73,120.16,118.96,119.31,6904772.0
1458705600,2016-03-23,116.73,117.12,116.16,116.61,16334802.0
1458792000,2016-03-24,116.77,116.94,116.3,116.33,6345362.0
1459137600,2016-03-28,116.74,116.91,116.27,116.6,3994100.0
1459224000,2016-03-29,117.36,118.81,116.8,118.76,15259889.0
1459310400,2016-03-30,117.88,118.2,116.91,117.1,11227901.0
1459396800,2016-03-31,118.161,118.39,117.6,117.64,10404179.0
1459483200,2016-04-01,116.08,116.98,115.55,116.93,10674123.0
1459742400,2016-04-04,116.67,116.73,116.07,116.15,9017660.0
1459828800,2016-04-05,117.76,117.93,117.15,117.66,9420886.0
1459915200,2016-04-06,116.7,117.385,116.26,116.94,7793068.0
1460001600,2016-04-07,118.65,118.85,115.0,118.61,12380343.0
1460088000,2016-04-08,118.07,118.77,117.98,118.43,9457971.0
1460347200,2016-04-11,119.47,120.3,119.42,120.03,10243926.0
1460433600,2016-04-12,120.23,120.345,119.55,120.05,10042871.0
1460520000,2016-04-13,119.37,119.43,118.56,118.77,9166900.0
1460606400,2016-04-14,118.09,118.1869,116.95,117.11,13487284.0
1460692800,2016-04-15,117.33,118.12,117.19,117.92,8780818.0
1460952000,2016-04-18,118.53,118.56,117.63,117.74,5957576.0
1461038400,2016-04-19,119.87,120.09,119.37,119.58,21369501.0
1461124800,2016-04-20,119.67,120.08,118.721,118.97,10581533.0
1461211200,2016-04-21,120.42,120.55,119.13,119.42,15423165.0
