start,start_unix,bottom,top,end,end_unix,direction
2017-07-24,1500868800,24.03,25.47292894414433,2017-07-25,1500955200,
2017-07-26,1501041600,22.585545961426575,24.03,2017-07-26,1501041600,-1.0
2017-07-27,1501128000,24.03,25.439421607246754,2017-07-31,1501473600,1.0
2017-08-01,1501560000,22.7376423939063,24.03,2017-08-01,1501560000,-1.0
2017-08-02,1501646400,24.03,25.314903491372725,2017-08-09,1502251200,1.0
2017-08-10,1502337600,22.670229198679802,24.03,2017-08-22,1503374400,-1.0
2017-08-23,1503460800,24.03,25.263515048199203,2017-08-23,1503460800,1.0
2017-08-24,1503547200,22.837021740957884,24.03,2017-08-24,1503547200,-1.0
2017-08-25,1503633600,24.03,25.18405124053911,2017-09-11,1505102400,1.0
2017-09-12,1505188800,25.18405124053911,26.353251561474586,2017-09-14,1505361600,1.0
2017-09-15,1505448000,26.353251561474586,27.438803713477224,2017-09-21,1505966400,1.0
2017-09-22,1506052800,27.438803713477224,28.51394247108848,2017-09-26,1506398400,1.0
2017-09-27,1506484800,28.51394247108848,29.606370988024313,2017-10-03,1507003200,1.0
2017-10-04,1507089600,27.448101230573634,28.51394247108848,2017-10-25,1508904000,-1.0
2017-10-26,1508990400,28.51394247108848,29.78609084810665,2017-10-26,1508990400,1.0
2017-10-27,1509076800,29.78609084810665,31.17951434105209,2017-11-03,1509681600,1.0
2017-11-06,1509944400,28.319075255305115,29.78609084810665,2017-11-09,1510203600,-1.0
2017-11-10,1510290000,29.78609084810665,31.201908381061788,2017-11-14,1510635600,1.0
2017-11-15,1510722000,28.175180090124712,29.78609084810665,2017-11-15,1510722000,-1.0
2017-11-16,1510808400,29.78609084810665,31.494079409089878,2017-11-16,1510808400,1.0
2017-11-17,1510894800,31.494079409089878,33.284497358574306,2017-11-29,1511931600,1.0
2017-11-30,1512018000,33.284497358574306,34.97331952836161,2017-12-01,1512104400,1.0
2017-12-04,1512363600,31.47851293666587,33.284497358574306,2017-12-06,1512536400,-1.0
2017-12-07,1512622800,33.284497358574306,34.99990543981805,2017-12-15,1513314000,1.0
2017-12-18,1513573200,34.99990543981805,36.54119872675651,2018-01-04,1515042000,1.0
2018-01-05,1515128400,36.54119872675651,37.95032865587122,2018-01-09,1515474000,1.0
2018-01-10,1515560400,35.1356300480885,36.54119872675651,2018-01-10,1515560400,-1.0
2018-01-11,1515646800,36.54119872675651,37.91194107123395,2018-01-18,1516251600,1.0
2018-01-19,1516338000,37.91194107123395,39.38364621140631,2018-01-29,1517202000,1.0
2018-01-30,1517288400,36.234281156930244,37.91194107123395,2018-02-01,1517461200,-1.0
2018-02-02,1517547600,34.43795650980006,36.234281156930244,2018-02-07,1517979600,-1.0
2018-02-08,1518066000,32.36499044756856,34.43795650980006,2018-02-09,1518152400,-1.0
2018-02-12,1518411600,34.43795650980006,36.61759561447926,2018-02-16,1518757200,1.0
2018-02-20,1519102800,31.918791860967627,34.43795650980006,2018-02-22,1519275600,-1.0
2018-02-23,1519362000,34.43795650980006,36.84371843891262,2018-02-27,1519707600,1.0
2018-02-28,1519794000,32.18296053375768,34.43795650980006,2018-03-07,1520398800,-1.0
2018-03-08,1520485200,34.43795650980006,36.570058816784865,2018-03-21,1521604800,1.0
2018-03-22,1521691200,32.45836108813938,34.43795650980006,2018-03-22,1521691200,-1.0
2018-03-23,1521777600,30.42345105374017,32.45836108813938,2018-03-23,1521777600,-1.0
2018-03-26,1522036800,32.45836108813938,34.454634691510066,2018-03-26,1522036800,1.0
2018-03-27,1522123200,30.449107027866592,32.45836108813938,2018-03-28,1522209600,-1.0
2018-03-29,1522296000,32.45836108813938,34.5006872931705,2018-03-29,1522296000,1.0
2018-04-02,1522641600,30.32791532632476,32.45836108813938,2018-04-04,1522814400,-1.0
2018-04-05,1522900800,32.45836108813938,34.54649058475261,2018-04-05,1522900800,1.0
2018-04-06,1522987200,30.32138369842709,32.45836108813938,2018-04-09,1523246400,-1.0
