start,start_unix,bottom,top,end,end_unix,direction
2016-03-15,1458014400,139.70999999999998,143.1861222219356,2016-03-31,1459396800,
2016-04-01,1459483200,143.1861222219356,146.37565453896448,2016-04-04,1459742400,1.0
2016-04-05,1459828800,139.99588262204844,143.1861222219356,2016-04-12,1460433600,-1.0
2016-04-13,1460520000,143.1861222219356,146.1567293121483,2016-04-22,1461297600,1.0
2016-04-25,1461556800,146.1567293121483,148.89137922495848,2016-04-27,1461729600,1.0
2016-04-28,1461816000,143.43933796431884,146.1567293121483,2016-04-29,1461902400,-1.0
2016-05-02,1462161600,146.1567293121483,148.91616103553184,2016-05-02,1462161600,1.0
2016-05-03,1462248000,143.233114140435,146.1567293121483,2016-05-06,1462507200,-1.0
2016-05-09,1462766400,140.22912182162761,143.233114140435,2016-05-09,1462766400,-1.0
2016-05-10,1462852800,143.233114140435,146.2783927221847,2016-05-10,1462852800,1.0
2016-05-11,1462939200,140.11865402881028,143.233114140435,2016-05-11,1462939200,-1.0
2016-05-12,1463025600,143.233114140435,146.30704138694367,2016-05-12,1463025600,1.0
2016-05-13,1463112000,140.04832455439123,143.233114140435,2016-05-23,1463976000,-1.0
2016-05-24,1464062400,143.233114140435,146.4085129052241,2016-05-25,1464148800,1.0
2016-05-26,1464235200,140.17986724630563,143.233114140435,2016-05-26,1464235200,-1.0
2016-05-27,1464321600,143.233114140435,146.1775576849837,2016-05-27,1464321600,1.0
2016-05-31,1464667200,140.03613084906834,143.233114140435,2016-06-20,1466395200,-1.0
2016-06-21,1466481600,143.233114140435,146.35320579143232,2016-06-23,1466654400,1.0
2016-06-24,1466740800,139.5267834708865,143.233114140435,2016-06-24,1466740800,-1.0
2016-06-27,1467000000,135.69176213487717,139.5267834708865,2016-06-27,1467000000,-1.0
2016-06-28,1467086400,139.5267834708865,143.35401756860944,2016-06-29,1467172800,1.0
2016-06-30,1467259200,143.35401756860944,147.26746329572768,2016-07-01,1467345600,1.0
2016-07-05,1467691200,139.5678730385942,143.35401756860944,2016-07-07,1467864000,-1.0
2016-07-08,1467950400,143.35401756860944,147.0289233748935,2016-08-01,1470024000,1.0
2016-08-02,1470110400,140.82504839875557,143.35401756860944,2016-08-02,1470110400,-1.0
2016-08-03,1470196800,143.35401756860944,145.81806036918803,2016-08-03,1470196800,1.0
2016-08-04,1470283200,140.93804925378646,143.35401756860944,2016-08-04,1470283200,-1.0
2016-08-05,1470369600,143.35401756860944,145.92270243237363,2016-08-08,1470628800,1.0
2016-08-09,1470715200,145.92270243237363,148.56408274857847,2016-08-16,1471320000,1.0
2016-08-17,1471406400,148.56408274857847,151.0899652775046,2016-08-19,1471579200,1.0
2016-08-22,1471838400,146.2022059570148,148.56408274857847,2016-08-22,1471838400,-1.0
2016-08-23,1471924800,148.56408274857847,150.8588254836019,2016-08-23,1471924800,1.0
2016-08-24,1472011200,146.34196449462814,148.56408274857847,2016-08-24,1472011200,-1.0
2016-08-25,1472097600,148.56408274857847,150.70462112724664,2016-08-25,1472097600,1.0
2016-08-26,1472184000,146.31801139695804,148.56408274857847,2016-08-26,1472184000,-1.0
2016-08-29,1472443200,148.56408274857847,150.8766490036546,2016-09-08,1473307200,1.0
2016-09-09,1473393600,145.91788050955842,148.56408274857847,2016-09-09,1473393600,-1.0
2016-09-12,1473652800,148.56408274857847,151.46458482766852,2016-09-12,1473652800,1.0
2016-09-13,1473739200,145.43104510370912,148.56408274857847,2016-09-15,1473912000,-1.0
2016-09-16,1473998400,142.3006151817784,145.43104510370912,2016-09-20,1474344000,-1.0
2016-09-21,1474430400,145.43104510370912,148.42463640782057,2016-09-22,1474516800,1.0
2016-09-23,1474603200,142.5385097445518,145.43104510370912,2016-11-04,1478232000,-1.0
2016-11-07,1478494800,145.43104510370912,148.3281338766913,2016-11-08,1478581200,1.0
2016-11-09,1478667600,148.3281338766913,151.8747257268647,2016-11-09,1478667600,1.0
2016-11-10,1478754000,151.8747257268647,155.85366101631143,2016-11-10,1478754000,1.0
2016-11-11,1478840400,155.85366101631143,159.8222437850834,2016-11-30,1480482000,1.0
2016-12-01,1480568400,159.8222437850834,163.15366887770278,2016-12-01,1480568400,1.0
2016-12-02,1480654800,156.54620619907968,159.8222437850834,2016-12-02,1480654800,-1.0
2016-12-05,1480914000,159.8222437850834,163.04556440065826,2016-12-06,1481000400,1.0
2016-12-07,1481086800,163.04556440065826,166.4491457477611,2016-12-12,1481518800,1.0
2016-12-13,1481605200,166.4491457477611,169.93950227719165,2016-12-13,1481605200,1.0
2016-12-14,1481691600,162.8596718275756,166.4491457477611,2017-01-06,1483678800,-1.0
2017-01-09,1483938000,159.83149342084997,162.8596718275756,2017-01-13,1484283600,-1.0
2017-01-17,1484629200,156.70452199679974,159.83149342084997,2017-01-17,1484629200,-1.0
2017-01-18,1484715600,159.83149342084997,162.91896688603944,2017-01-18,1484715600,1.0
2017-01-19,1484802000,156.70612520317403,159.83149342084997,2017-01-19,1484802000,-1.0
2017-01-20,1484888400,159.83149342084997,162.90976390869193,2017-01-20,1484888400,1.0
2017-01-23,1485147600,156.758385110711,159.83149342084997,2017-01-23,1485147600,-1.0
2017-01-24,1485234000,159.83149342084997,162.98337970883614,2017-01-24,1485234000,1.0
2017-01-25,1485320400,162.98337970883614,166.41284554768043,2017-02-06,1486357200,1.0
2017-02-07,1486443600,159.9243747169115,162.98337970883614,2017-02-08,1486530000,-1.0
2017-02-09,1486616400,162.98337970883614,165.94407829881197,2017-02-13,1486962000,1.0
2017-02-14,1487048400,165.94407829881197,168.9358285911505,2017-02-21,1487653200,1.0
2017-02-22,1487739600,168.9358285911505,171.83080262758855,2017-02-28,1488258000,1.0
2017-03-01,1488344400,171.83080262758855,175.11904694842806,2017-03-01,1488344400,1.0
2017-03-02,1488430800,175.11904694842806,178.4784166749219,2017-03-07,1488862800,1.0
2017-03-08,1488949200,172.0664545192738,175.11904694842806,2017-03-08,1488949200,-1.0
2017-03-09,1489035600,175.11904694842806,178.08664277549988,2017-03-09,1489035600,1.0
2017-03-10,1489122000,172.14613653757567,175.11904694842806,2017-03-10,1489122000,-1.0
2017-03-13,1489377600,175.11904694842806,177.99660661564815,2017-03-13,1489377600,1.0
2017-03-14,1489464000,172.29274154315226,175.11904694842806,2017-03-17,1489723200,-1.0
2017-03-20,1489982400,169.4916865587686,172.29274154315226,2017-03-20,1489982400,-1.0
2017-03-21,1490068800,166.4522783589838,169.4916865587686,2017-03-22,1490155200,-1.0
2017-03-23,1490241600,169.4916865587686,172.62999260858305,2017-03-23,1490241600,1.0
2017-03-24,1490328000,166.26511665536947,169.4916865587686,2017-04-04,1491278400,-1.0
2017-04-05,1491364800,163.00186363691216,166.26511665536947,2017-04-05,1491364800,-1.0
2017-04-06,1491451200,166.26511665536947,169.549208743937,2017-04-06,1491451200,1.0
2017-04-07,1491537600,163.0343168588425,166.26511665536947,2017-04-07,1491537600,-1.0
2017-04-10,1491796800,166.26511665536947,169.39693075214453,2017-04-10,1491796800,1.0
2017-04-11,1491883200,163.1641464226498,166.26511665536947,2017-04-12,1491969600,-1.0
2017-04-13,1492056000,160.05633025260067,163.1641464226498,2017-04-13,1492056000,-1.0
2017-04-17,1492401600,163.1641464226498,166.3019757234097,2017-04-18,1492488000,1.0
2017-04-19,1492574400,160.02399768883132,163.1641464226498,2017-04-19,1492574400,-1.0
2017-04-20,1492660800,163.1641464226498,166.39821310405267,2017-04-24,1493006400,1.0
2017-04-25,1493092800,166.39821310405267,169.75770453956366,2017-04-27,1493265600,1.0
2017-04-28,1493352000,163.00373982277804,166.39821310405267,2017-05-02,1493697600,-1.0
2017-05-03,1493784000,166.39821310405267,169.58188768093328,2017-05-03,1493784000,1.0
2017-05-04,1493870400,163.20794385409212,166.39821310405267,2017-05-04,1493870400,-1.0
2017-05-05,1493956800,166.39821310405267,169.52273455044462,2017-05-05,1493956800,1.0
