unix,date,open,high,low,close,volume_base,rel_open,rel_high,rel_low,rel_close,bb_bbm,bb_bbh,bb_bbl,kch_high,kch_low,kch_mid,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff
1458014400,2016-03-15,23.9,24.02,23.72,23.95,3005248.0,-0.0020876826722338038,0.0029227557411273253,-0.009603340292275608,1.0,-3.991649269311054,2.6187017962646735,-10.602000334886782,-1.5782881002087663,-6.680584551148215,-4.129436325678498,0,12.161194146806587,6.39715681919146,23.96922779365943,16.925131958216355,-3.0430270801561647,2.3727840363991564,7.440646589978627,0.8912362273679758,0,0.21105081992866723,38.0,64.0,-26.0,-3.991649269311054,-3.1327953085510245,-6.3101485844677825,0.09002471080918445
1458100800,2016-03-16,23.83,24.33,23.7,24.16,3903299.0,-0.01365894039735105,0.007036423841059625,-0.019039735099337762,0.008768267223381976,-4.319122516556291,2.077869136504745,-10.716114169617327,-2.0260761589404126,-7.017798013245027,-4.52193708609272,0,13.594689166323242,11.285122063565174,24.993071037162796,16.440503611129316,-3.361009482761304,2.3704065448583167,8.161372557215621,0.8912362273679758,0,0.16057651918666963,34.0,64.0,-30.0,-4.319122516556291,-3.596220642455336,-6.845113354842027,0.07821765909000572
1458187200,2016-03-17,24.25,24.46,24.12,24.34,2845172.0,-0.003697617091207861,0.004930156121610629,-0.009038619556285932,0.007450331125827825,-4.716516023007387,1.9700432429058452,-11.403075288920633,-2.55683374417967,-7.16652971788551,-4.86168173103259,0,14.797940747202972,6.614104248795452,26.319633229462635,25.10931865619463,-3.4013603838744615,2.2845911715257077,9.00447338697272,0.6576607099168195,0,0.2659712874715464,50.0,84.0,-34.0,-4.716516023007387,-3.898754008124385,-7.238563966355869,0.07379561303049909
1458273600,2016-03-18,24.33,24.36,24.05,24.06,6613102.0,0.01122194513715713,0.012468827930174564,-0.00041562759767244106,-0.011503697617091246,-3.21695760598503,3.432169513187503,-9.866084725157549,-1.1235799390412922,-5.62898309781103,-3.376281518426154,0,11.47115384076519,8.476104598737596,26.16440258227185,12.760869436146251,-1.480903747705014,2.238125930691617,9.5391437349709,-1.510595005583496,-1,0.08235548743180211,46.0,84.0,-38.0,-3.21695760598503,-2.515571742463692,-5.917514791545614,0.044709835923124275
1458532800,2016-03-21,24.04,24.27,23.83,24.12,3675450.0,-0.0033167495854063977,0.006218905472636704,-0.012023217247097984,0.0024937655860350905,-3.1073797678275383,3.4783977368044248,-9.693157272459501,-0.9915699281370962,-5.5313709231619725,-3.26147042564952,0,11.912235375978874,7.534551939366925,26.197427088253622,5.467246394601339,-1.2553128949225396,2.2033908688750414,9.277201380828899,0.8429354477880562,0,0.12929228620572408,42.0,84.0,-42.0,-3.1073797678275383,-2.49539695638839,-5.910313537171007,0.023286137446821842
1458619200,2016-03-22,24.14,24.34,23.96,24.06,3236176.0,0.0033250207813799726,0.011637572734829682,-0.004156275976724744,-0.0024875621890547706,-2.485453034081459,3.8516671661671182,-8.82257323433005,-0.385148240509821,-4.911332779163189,-2.648240509836498,0,11.175038442611744,8.23211875843454,25.938510674037502,11.187399041281864,-0.61359265929066,2.1639212707649267,9.157755770565295,-0.7504764814273734,0,0.04586472243169157,38.0,84.0,-46.0,-2.485453034081459,-2.0377439678060227,-5.453100388988034,7.675361679360115e-05
1458705600,2016-03-23,24.04,24.27,23.9,24.21,3004743.0,-0.00702189178025614,0.0024783147459725985,-0.01280462618752587,0.006234413965087393,-2.633209417596049,3.1499896550196667,-8.41640849021175,-0.6023681674239327,-5.038551562715128,-2.8204598650695374,0,12.354638830546584,10.045454545454549,26.154287757145717,11.388606841110175,-0.9005602158235604,2.1060697913195665,8.832611459516997,0.7044585659868996,0,0.050095137107920365,34.0,64.0,-30.0,-2.633209417596049,-2.392821300609455,-5.8020735011407965,-0.00963365448172504
1458792000,2016-03-24,24.12,24.39,24.07,24.33,3131927.0,-0.008631319358816114,0.002466091245376223,-0.010686395396629633,0.004956629491945419,-2.807233867653096,2.925749104966215,-8.540216840272421,-0.8494314289628591,-5.06233730648033,-2.9558843677215947,0,13.293777971585229,6.52364273204903,26.69385900190558,11.693414309939968,-1.1046739090796507,2.0399370131583794,8.76426116391459,0.7420889987987592,0,0.04970969847343812,30.0,64.0,-34.0,-2.807233867653096,-2.600500792803956,-6.0209229093979815,-0.012266703339421037
1459137600,2016-03-28,24.33,24.46,24.0,24.05,2253448.0,0.011642411642411643,0.017047817047816993,-0.0020790020790021346,-0.01150842581175493,-1.2661122661122732,3.7375736864347715,-6.269798218659318,0.5869715869715861,-3.4712404712404776,-1.44213444213446,0,9.639467754652237,8.922101449275374,25.67718772560396,6.78446070084027,0.21078802523324214,2.052900736239572,8.700793032283784,-0.5384854374693079,0,-0.0376788894559173,26.0,64.0,-38.0,-1.2661122661122732,-1.3268656598148425,-4.733572756835841,-0.035824878993028886
1459224000,2016-03-29,24.11,24.48,23.98,24.45,5086896.0,-0.013905930470347605,0.0012269938650306678,-0.019222903885480536,0.016632016632016633,-2.4867075664621723,2.011868359099168,-6.9852834920235125,-0.7130197682344885,-4.614860259032042,-2.6639400136332654,0,12.863666269258786,8.570159857904084,26.089131680757717,7.592196663190457,-1.23863794113376,2.0211493286161333,8.641858338626605,1.2141199630134314,0,5.324605668197128e-07,50.0,92.0,-42.0,-2.4867075664621723,-2.6610405360841156,-6.045373764219249,-0.02778589669757675
