start,start_unix,end,end_unix,reward
2016-03-31,1459396800,2016-05-23,1463976000,1.2563479
2016-04-01,1459483200,2016-05-26,1464235200,0.7631279000000002
2016-04-04,1459742400,2016-05-27,1464321600,2.4373279
2016-04-05,1459828800,2016-05-31,1464667200,1.1187341000000002
2016-04-27,1461729600,2016-06-15,1465963200,2.8324459
2016-04-28,1461816000,2016-06-16,1466049600,2.5143479
2016-04-29,1461902400,2016-06-20,1466395200,3.4265341
2016-05-12,1463025600,2016-06-23,1466654400,3.1744459
2016-05-24,1464062400,2016-06-27,1467000000,1.9377540999999998
2016-05-27,1464321600,2016-07-07,1467864000,1.5202459000000004
2016-05-31,1464667200,2016-07-08,1467950400,1.0563479
2016-06-01,1464753600,2016-07-20,1468987200,1.8065341
2016-06-16,1466049600,2016-07-21,1469073600,0.4178520999999998
2016-06-17,1466136000,2016-07-22,1469160000,-0.16853409999999996
2016-06-21,1466481600,2016-07-25,1469419200,0.4455541000000001
2016-06-24,1466740800,2016-07-26,1469505600,-0.13775409999999993
2016-06-28,1467086400,2016-07-27,1469592000,0.4797540999999996
2016-07-08,1467950400,2016-07-28,1469678400,-0.0997540999999999
2016-07-11,1468209600,2016-07-29,1469764800,-1.7002459
2016-07-21,1469073600,2016-08-01,1470024000,-0.29975409999999986
2016-07-22,1469160000,2016-08-05,1470369600,0.29975409999999986
2016-07-25,1469419200,2016-08-08,1470628800,-1.2563479
2016-07-26,1469505600,2016-08-17,1471406400,0.1934658999999999
2016-07-27,1469592000,2016-08-18,1471492800,-1.3744459
2016-07-28,1469678400,2016-09-02,1472788800,0.06224590000000002
2016-07-29,1469764800,2016-09-07,1473220800,-0.5636521000000001
2016-08-01,1470024000,2016-09-08,1473307200,0.006534100000000043
2016-08-02,1470110400,2016-09-09,1473393600,-1.5821479000000003
2016-08-08,1470628800,2016-09-12,1473652800,-0.16853409999999996
2016-08-09,1470715200,2016-09-16,1473998400,0.4455541000000001
2016-08-18,1471492800,2016-09-19,1474257600,-0.13775409999999993
2016-08-19,1471579200,2016-10-04,1475553600,0.4797540999999996
2016-09-06,1473134400,2016-10-05,1475640000,-1.0563479
2016-09-08,1473307200,2016-10-17,1476676800,-1.8065341
2016-09-09,1473393600,2016-10-26,1477454400,-0.4178520999999998
2016-09-12,1473652800,2016-10-31,1477886400,0.16853409999999996
2016-09-13,1473739200,2016-11-04,1478232000,-1.4021479000000003
2016-09-19,1474257600,2016-11-08,1478581200,0.03146589999999999
2016-09-20,1474344000,2016-11-09,1478667600,-1.5544458999999997
2016-10-05,1475640000,2016-11-14,1479099600,-1.0943479
2016-10-06,1475726400,2016-11-16,1479272400,0.37346589999999963
2016-10-18,1476763200,2016-11-17,1479358800,-1.1744459000000003
2016-10-27,1477540800,2016-11-30,1480482000,-1.9377540999999998
2016-11-01,1477972800,2016-12-06,1481000400,-1.5202459000000004
2016-11-07,1478494800,2016-12-09,1481259600,-0.0997540999999999
2016-11-09,1478667600,2017-01-03,1483419600,-0.7436520999999998
2016-11-10,1478754000,2017-01-18,1484715600,0.7631279000000002
