start,start_unix,end,end_unix,direction,finished,bottom,top,start_open,start_high,start_low,start_close,start_volume,end_open,end_high,end_low,end_close,end_volume,bb_bbh,bb_bbl,kch_high,kch_low,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff,rel_open,rel_high,rel_low,rel_close
2016-03-15,1458014400,2016-03-21,1458532800,-0.25,0,18.30213121828597,19.658897061784035,18.8,19.17,18.79,19.1,23849505.0,18.8,19.18,18.78,19.06,30119691.0,0.8567168856804273,-3.894492331640535,0.22647778943687058,-3.4146554739419344,1,10.033527733213958,4.324028461959492,24.528622794059235,9.822537327000312,-1.2445685763366612,1.9788301905795596,-11.707663906713991,0.7487891314129399,0,-0.0203862505002896,34.0,72.0,-38.0,-1.5188877229800397,-1.5778129625289807,-3.6567355598870535,-0.006859798773541509,-0.01364113326337868,0.006295907660021083,-0.014690451206715527,0.014909478168263934
2016-03-15,1458014400,2016-03-22,1458619200,-0.25,1,18.30213121828597,19.658897061784035,18.8,19.17,18.79,19.1,23849505.0,19.07,19.26,19.01,19.03,24185472.0,1.1359893549017386,-3.59000932337257,0.5351199859870377,-3.0486950429147157,1,9.400242731507333,2.8092922744462427,24.27053149462129,15.2459106095518,-0.9038250349922805,1.9342186946242894,-11.285767044080249,-0.6113825563822334,0,-0.03961294546783107,30.0,72.0,-42.0,-1.2270099842354227,-1.2871635919481719,-3.3674091566473408,-0.00731370708593429,0.0021019442984759884,0.012086179716237488,-0.0010509721492379942,-0.0015739769150051597
2016-03-17,1458187200,2016-03-23,1458705600,0.25,1,18.30213121828597,19.658897061784035,19.02,19.33,18.86,18.92,38495313.0,19.07,19.1,18.91,18.92,19599906.0,1.7862579187213328,-2.9701902654444012,1.1592670894996218,-2.3132487667371464,1,7.07638456075955,1.2306046013911205,23.0917332021992,17.503027448072686,-0.07206651912437678,1.878233021983929,-11.333453286390078,-0.5011298663664173,0,-0.14712646511000171,26.0,72.0,-46.0,-0.5919661733615413,-0.6453230140458572,-2.695568561434058,-0.016103605915310265,0.007928118393234707,0.009513742071881603,-0.0005285412262157063,-0.00578034682080919
2016-03-21,1458532800,2016-03-24,1458792000,-0.25,0,18.340348962033154,19.658897061784035,18.8,19.18,18.78,19.06,30119691.0,18.91,19.08,18.9,19.07,20741112.0,1.0777111817683362,-3.7573126500430902,0.3854221289984139,-3.0335605663345717,1,9.358641738513676,0.6863780359028457,22.957070161451423,16.80287181602594,-0.715305492144239,1.7977758412134515,-11.42236778823664,0.5356645178507979,0,-0.12146519169919978,22.0,68.0,-46.0,-1.3398007341373699,-1.2909349441636238,-3.325218443849053,-0.013028265116598575,-0.008390141583639266,0.000524383848977239,-0.008914525432616727,0.007928118393234707
2016-03-21,1458532800,2016-03-28,1459137600,-0.25,0,18.340348962033154,19.658897061784035,18.8,19.18,18.78,19.06,30119691.0,19.05,19.23,19.05,19.1,17907459.0,1.0456218098663612,-3.7314856842119326,0.259162303664894,-2.9712041884816927,1,9.808534001273713,3.1317494600432068,23.01610723944768,15.173751740588784,-0.7693243239302774,1.734056128628372,-10.992140829145841,0.46851724776095904,0,-0.18819909441540708,18.0,64.0,-46.0,-1.3429319371727928,-1.3082634213882045,-3.340708213207961,-0.010305662039891195,-0.002617801047120505,0.006806282722513046,-0.002617801047120505,0.0015731515469323831
2016-03-21,1458532800,2016-03-29,1459224000,-0.25,0,18.340348962033154,19.658897061784035,18.8,19.18,18.78,19.06,30119691.0,19.11,19.13,18.91,19.08,20672256.0,1.1909798956150581,-3.3503090360762258,0.5066387141858826,-2.7375960866526725,1,9.347505351933854,3.3026529507309124,22.879964011718965,9.478399285202578,-0.6346914237539494,1.6942428000090775,-11.242944743457432,-0.5467513006039912,0,-0.17570075831131404,14.0,32.0,-18.0,-1.079664570230591,-1.090068871972079,-3.112353369446808,-0.011114265988320743,0.0015723270440253234,0.002620545073375391,-0.008909853249475796,-0.0010471204188483574
2016-03-21,1458532800,2016-03-30,1459310400,-0.25,0,18.340348962033154,19.658897061784035,18.8,19.18,18.78,19.06,30119691.0,19.16,19.35,19.15,19.3,23227083.0,0.2562134371111995,-4.256213437111171,-0.4525043177892911,-3.6338514680483627,1,12.67863373474465,4.324324324324328,24.064128836503606,9.380571175064006,-1.6775032287991252,1.6552182979802068,-10.746252984768704,0.62375698630236,0,-0.14727813789899913,50.0,72.0,-21.999999999999996,-1.9999999999999858,-2.006345342875207,-4.051408526021746,0.0012477972424914385,-0.007253886010362698,0.002590673575129543,-0.00777202072538874,0.011530398322851187
2016-03-21,1458532800,2016-03-31,1459396800,-0.25,0,18.340348962033154,19.658897061784035,18.8,19.18,18.78,19.06,30119691.0,19.28,19.4,19.2,19.21,21158112.0,0.7063413402090788,-3.382031085133633,0.22904737116084561,-2.9724102030192654,1,10.54234651510911,4.2322300596853015,24.164226070376944,15.838234568391314,-1.0992582273019167,1.6185553319076142,-10.13114712911795,-0.5744732325690245,0,-0.2153068911391102,46.0,72.0,-26.0,-1.33784487246227,-1.3998830897408112,-3.460633292564907,0.001430619955334278,0.0036439354502864063,0.00989068193649123,-0.0005205622071838834,-0.004663212435233155
2016-03-21,1458532800,2016-04-01,1459483200,-0.25,0,18.340348962033154,19.658897061784035,18.8,19.18,18.78,19.06,30119691.0,19.08,19.41,19.08,19.37,22348209.0,-0.11070113815864602,-3.6993143497092262,-0.3545000860437142,-3.5088625021510893,1,12.90811833656118,5.214557305812064,25.19989159145146,15.497976432125625,-1.7951784851267263,1.6122200126753028,-10.135880607265563,0.6174595239464414,0,-0.15717133230822855,50.0,80.0,-30.0,-1.9050077439339361,-2.0034499322086106,-4.091084365309655,0.009921302076055877,-0.014971605575632596,0.0020650490449147796,-0.014971605575632596,0.008328995314940135
2016-03-21,1458532800,2016-04-04,1459742400,-0.25,0,18.340348962033154,19.658897061784035,18.8,19.18,18.78,19.06,30119691.0,19.35,19.46,19.33,19.38,21678201.0,-0.04434297648420227,-3.459268994620004,-0.2468180254557808,-3.296353629170966,1,13.053854438500714,4.24959655728886,26.10586445071577,15.439003603877524,-1.7080008460435607,1.5442028652210245,-9.96620879105103,0.6042456676476511,0,-0.17513084858961864,50.0,84.0,-34.0,-1.751805985552096,-1.8583952001344812,-3.9781975592852206,0.013578831709742778,-0.001547987616098978,0.004127966976264386,-0.0025799793601651855,0.0005162622612286949
