start,start_unix,end,end_unix,direction,bottom,top,start_open,start_high,start_low,start_close,start_volume,end_open,end_high,end_low,end_close,end_volume,bb_bbh,bb_bbl,kch_high,kch_low,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff,rel_open,rel_high,rel_low,rel_close
2016-03-15,1458014400,2016-05-02,1462161600,-0.25,83.88476831058317,90.98303489038874,86.74,88.22,86.27,88.0,904932.0,86.01,87.88,84.83,87.64,1568282.0,2.6547699703198617,-0.7241446850619724,3.045793397231094,-0.9284192910390914,1,0.8306972273474926,-1.5833801235261051,1.5141338261113821,-2.1378539182044918,0.7643888135003323,2.2265061598684244,-10.898209131483766,1.5645045038753929,0,0.02699569336449594,-21.999999999999996,-68.0,46.0,0.9653126426289305,0.6286238256618475,-0.9623361120777361,-0.30068685622484215,-0.018598813327247776,0.00273847558192597,-0.03206298493838433,0.020018621973929118
2016-04-29,1461902400,2016-05-16,1463371200,0.25,83.77523900249263,90.75735799731564,91.02,91.48,85.69,85.92,1693629.0,84.26,85.49,83.64,84.68,1096099.0,6.6756704587159135,-2.518844761975231,4.360336954810265,0.031097464966151733,0,-5.466544563270034,-5.024674742036776,-17.417103536701724,-20.961139911976503,1.4566540875315752,2.0465456594754827,-2.4009686201047025,1.1490036794567597,0,-0.18524967002572504,-30.0,-52.0,22.0,2.078412848370334,1.4629567082683508,1.6588383549153605,-0.2495672073412567,-0.004959848842701953,0.009565422768067933,-0.01228153046764291,0.005103857566765679
2016-05-02,1462161600,2016-05-23,1463976000,-0.75,80.5379141576365,90.75735799731564,86.01,87.88,84.83,87.64,1568282.0,82.65,83.72,82.41,82.79,586375.0,7.622456501420089,-2.1676914331751362,5.147562104924091,0.6965414502556655,0,-9.876014442495517,-6.7470150934895186,-23.542486692749094,-15.727826983154927,1.5856197980375129,2.0442382433902195,2.794926181522076,0.6336908724133957,0,-0.31728215293090917,-18.0,-60.0,42.0,2.7273825341224835,2.3072426019384835,3.2681105124522816,-0.21795540613458986,-0.0016910254861698393,0.01123324072955656,-0.004589926319603976,0.0010882708585249201
2016-05-03,1462248000,2016-06-10,1465531200,-0.25,80.5379141576365,87.245,87.02,87.1,86.02,86.68,767207.0,84.12,84.45,83.54,84.19,519155.0,1.6089972600538545,-1.971273064781272,1.33487745971415,-1.7403096171358357,1,-3.985342423458704,-0.35507160610722827,-8.632781092749344,7.49878211803437,0.06345101764672734,1.6007062563761947,-5.365207597395106,-0.6168026130175499,0,0.2717225165183222,-38.0,-28.0,-10.0,-0.18113790236370164,0.3827025305243694,1.0413408570512104,0.16517809642289694,-0.0008314526665873512,0.0030882527616107325,-0.007720631904026498,-0.005199101973295539
2016-05-17,1463457600,2016-06-13,1465790400,0.25,80.5379141576365,86.8200062379101,84.82,85.52,82.87,83.06,1521379.0,83.94,84.82,82.91,82.98,588590.0,3.091817639665578,-0.6960596256863028,2.797461235639105,-0.41897646019121737,1,-8.964051021136555,-1.507418397626108,-10.901758582279857,0.3779934789105539,1.5740238694502295,1.6724554767207702,-4.687849761332831,-0.7055273988417023,0,0.2349643963210155,-42.0,-28.0,-14.0,1.1978790069896377,1.6706118484385684,2.4160921958520305,0.062034975922078406,0.011569052783803269,0.022174017835622895,-0.0008435767654857429,-0.014372253236726418
2016-05-24,1464062400,2016-06-22,1466568000,-0.25,81.27719260424341,86.8200062379101,83.13,84.26,82.58,84.09,462882.0,85.96,86.45,85.43,85.51,557962.0,0.30069670494992806,-2.589317918843051,0.17600280668928292,-2.603789030522748,1,2.6228456489262584,1.6886669045070777,0.6982013453591335,1.7048667870809524,-1.256083789224192,1.590643228916832,-7.106637880416237,-0.7148898977922261,0,0.11470607950164856,46.0,88.0,-42.0,-1.1443106069465614,-0.9793146806512709,-0.6339299830866167,0.24327530902586955,0.005262542392702407,0.010992866331423157,-0.0009355630920360181,-0.005234993020009182
2016-06-13,1465790400,2016-06-23,1466654400,0.75,81.27719260424341,88.80154788558795,83.94,84.82,82.91,82.98,588590.0,86.19,87.29,85.84,86.79,507926.0,-0.6606518732561,-4.203963865884361,-1.1245535199907835,-3.9232630487383346,1,7.301959379659706,3.5186068702290108,4.518665613523475,7.19518691776473,-2.546479776223123,1.601737142660295,-6.913778899595069,0.6552463973161738,0,0.13446937758457972,50.0,96.0,-46.0,-2.4323078695702236,-2.2073438175932694,-2.017075313599676,0.321295025578224,-0.00691323885240247,0.005761032377001873,-0.010945961516303782,0.014969009472576289
2016-06-14,1465876800,2016-06-24,1466740800,0.25,83.49617813036062,88.80154788558795,82.96,84.55,82.96,84.52,906286.0,84.23,85.79,83.06,83.71,1088000.0,3.018706673943001,-0.7728579103543751,2.606618086250151,-0.4862023653087846,1,-4.164170700344364,-0.6881006050539951,1.5643202654096935,2.7700933103593286,1.0050454852961792,1.8603272914563305,-7.0700264410625415,-1.3892421936655204,0,0.04318900553366553,46.0,92.0,-46.0,1.1229243817943058,1.2583510938276419,1.5258007085858054,0.15790409177541342,0.0062119221120535695,0.024847688448214278,-0.007764902640066795,-0.035487959442332184
2016-06-23,1466654400,2016-06-28,1467086400,-0.75,80.4188673138701,88.80154788558795,86.19,87.29,85.84,86.79,507926.0,81.06,82.68,80.75,82.45,924225.0,5.394529579831328,-0.8608728181576026,3.954315746917331,0.5328481908227047,0,-5.890790631668146,-2.9771710990821383,-7.622166083480299,4.200878627639284,1.8831421034729772,2.1237999275355373,-4.305979114615393,1.166296335742924,0,-0.004453152959782968,38.0,-8.0,46.0,2.26682838083687,2.0815061912934567,2.74655379472253,-0.22443614553001273,-0.016858702243784163,0.0027895694360218215,-0.020618556701030966,0.025625077745988323
2016-06-24,1466740800,2016-07-05,1467691200,-0.25,80.4188673138701,86.66468592621214,84.23,85.79,83.06,83.71,1088000.0,84.71,84.75,83.49,83.72,878972.0,3.944921963964404,-2.473350057609892,2.522296544035669,-1.09810479375696,0,-2.209949825216455,-0.7468879668049739,-2.3242890260813702,3.2981768351808967,0.5815815188689584,2.059342519389771,-7.412754860896257,-1.0910868571782382,0,-0.04173150902485713,22.0,-8.0,30.0,0.7357859531772419,0.711233585323285,1.1742042583820336,0.028633885709213935,0.011825131390348798,0.012302914476827631,-0.0027472527472528485,-0.013550135501355087
