unix,date,open,high,low,close,volume_base,rel_open,rel_high,rel_low,rel_close,bb_bbm,bb_bbh,bb_bbl,kch_high,kch_low,kch_mid,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff
1458014400,2016-03-15,80.47,80.94,79.91,80.91,1795137.0,-0.00543814114448149,0.0003707823507601571,-0.012359411692003497,1.0,-4.1366950933135485,1.522410003825982,-9.795800190453093,-1.8629753223746661,-6.832694763729236,-4.347835043051944,0,15.131754137167661,6.544640505662364,28.17063834851873,25.223101240908974,-2.920734844759366,2.828787364605813,-1.4773244692417542,0.7651526064588604,0,0.2967659582911868,46.0,84.0,-38.0,-4.1366950933135485,-3.9212642511535023,-8.233084137691591,0.10579406926845403
1458100800,2016-03-16,80.79,82.62,80.4,82.3,2117212.0,-0.018347509113001093,0.003888213851761968,-0.023086269744835852,0.017179582251884762,-5.340218712029156,0.6248437156860263,-11.305281139744338,-3.192790603483175,-8.04455245038477,-5.61867152693398,0,17.533357708313957,9.064404982772336,29.468686544054854,25.639459143917946,-4.119937266205653,2.775042018497945,-0.2773809297256449,0.7651526064588604,0,0.2897309886344429,50.0,92.0,-42.0,-5.340218712029156,-5.015981207345817,-9.399328864139022,0.15140519720905443
1458187200,2016-03-17,81.81,85.4,81.62,84.78,3249155.0,-0.035031847133757954,0.007313045529605988,-0.03727294173154039,0.030133657351154364,-7.544232130219413,-0.9586602968390139,-14.129803963599798,-5.425021624596994,-10.302351183455201,-7.863686404026112,0,21.25205859508678,12.739361702127658,32.22349488613737,26.876216112196857,-6.233166303945268,2.8199183227099986,1.590624240215078,1.1706795351249764,0,0.35800063508214364,50.0,96.0,-46.0,-7.544232130219413,-7.052140449750439,-11.577063012089752,0.30995513375197215
1458273600,2016-03-18,85.06,86.1,83.63,85.17,5939243.0,-0.0012915345779029863,0.010919337794998096,-0.018081484090642364,0.004600141542816738,-7.354702359985922,-0.24933765785917217,-14.460067062112671,-5.1919690031701435,-10.145591170599971,-7.668780086885064,0,21.786983375318357,13.97029305499799,34.64674769141497,29.508797114283553,-5.547174269427458,2.8136540198523936,3.485756785105327,2.0891644808195813,1,0.39259961840683294,50.0,96.0,-46.0,-7.354702359985922,-6.7655886430315775,-11.512077737508491,0.39689611004737513
1458532800,2016-03-21,84.97,85.87,84.65,85.57,1769552.0,-0.007011803202056743,0.0035059016010285937,-0.010751431576486947,0.004696489374192758,-7.242024073857664,0.438982730319708,-14.923030878035036,-5.0991391063846265,-10.022593588095518,-7.560866347240065,0,22.342592304406708,12.252394070575875,36.83940163168905,29.33338762836216,-5.494401292645918,2.702303767442502,5.245522719646267,0.6275213640187972,0,0.3748363243068215,50.0,72.0,-21.999999999999996,-7.242024073857664,-6.5155670433078825,-11.458042465926582,0.43412995783471287
1458619200,2016-03-22,85.19,85.56,84.5,84.68,1614108.0,0.006022673594709316,0.010392064241851573,-0.00212564950401517,-0.010400841416384088,-5.722720831365152,2.1920637998079826,-13.637505462538272,-3.588804912612204,-8.490788852149265,-6.0397968823807275,0,19.15298629270498,12.218393851046931,37.37748290911859,30.472189443282872,-4.014690779619542,2.625910768220454,6.75661717576827,-0.5787791339857623,0,0.3351441836586569,46.0,72.0,-26.0,-5.722720831365152,-5.006075739490555,-10.114611408267692,0.35494222431912004
1458705600,2016-03-23,83.95,84.58,83.29,83.35,2352998.0,0.007198560287942524,0.01475704859028193,-0.0007198560287940969,-0.01570618800188961,-3.679664067186579,3.9663949526025135,-11.325723086975671,-1.517696460707839,-6.359928014397113,-3.938812237552469,0,14.667910063475986,12.074761328492658,35.96539387830467,24.048447126346474,-2.020622830152732,2.596372962625594,7.197482747726596,-0.8539848122972814,0,0.2764203622366023,42.0,72.0,-30.0,-3.679664067186579,-3.1578686427178013,-8.339922464578436,0.17804609373967173
1458792000,2016-03-24,82.53,83.11,81.11,83.09,1866111.0,-0.006739679865206405,0.00024070285232880018,-0.023829582380551217,-0.003119376124774975,-2.92694668431821,4.415822343047722,-10.269715711684142,-0.7453764993781817,-5.642476030007629,-3.1939262646929194,0,13.816207445972879,9.921947347532742,34.469894743093185,17.769984062967396,-1.338987164866296,2.611024125004695,6.156343857101302,-0.6805156765038997,0,0.324573859772694,38.0,72.0,-34.0,-2.92694668431821,-2.582947163454463,-7.737297457684207,0.017060517501014782
1459137600,2016-03-28,83.43,84.15,82.47,83.9,1393249.0,-0.005601907032181108,0.0029797377830751426,-0.017044100119189554,0.009748465519316518,-3.3671036948748565,3.524497340309665,-10.258704730059364,-1.212157330154966,-6.120381406436223,-3.6662693682955876,0,15.314296825558415,11.037586024351514,33.80656375996322,16.823947481090556,-2.116287973337279,2.544142626516535,5.60335735616064,0.5125445992295297,0,0.32280237017444346,34.0,72.0,-38.0,-3.3671036948748565,-3.187879287369995,-8.289679647149967,-0.05726748567846629
1459224000,2016-03-29,83.06,85.2,82.82,85.05,1540058.0,-0.02339800117577895,0.0017636684303352634,-0.026219870664315192,0.013706793802145345,-4.11169900058789,2.2679051110498563,-10.491303112225637,-1.959239662943375,-6.96805800509506,-4.463648834019196,0,17.335407523247426,12.66392899721818,34.06376840109901,26.873010706276403,-2.7768441416207708,2.5303572375422743,5.478423384979575,0.5693274583219753,0,0.3841593439669747,30.0,72.0,-42.0,-4.11169900058789,-4.068642183587528,-9.156021716729086,-0.0515552742708798
