unix,date,open,high,low,close,volume_base,bb_bbm,bb_bbh,bb_bbl,kch_high,kch_low,kch_mid,kch_mid_squeeze,kch_tr_squeeze,kch_high_squeeze,kch_low_squeeze,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,sma_volume,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff,macd,macd_signal
1458014400,2016-03-15,29.51,29.62,29.21,29.49,857208.0,28.041500000000003,30.41208030870083,25.670919691299176,28.792833333333334,27.204833333333333,27.998833333333334,28.041500000000003,0.41000000000000014,29.29025,26.792750000000005,0,52.23870911799203,8.819188191881908,9.433007820185184,68.43797825285722,28.65660221166817,0.8644779285029731,21.150634176542773,-8870201.0,869126.94,0,0.26796771358132293,92.0,80.0,12.0,28.041500000000003,28.62547399702165,29.500893042566194,0.37273970559289904,0.19634197650499985,-0.1763977290878992
1458100800,2016-03-16,29.68,30.21,29.28,30.1,611306.0,28.159000000000002,30.687817114779183,25.630182885220822,28.902666666666665,27.326666666666664,28.114666666666665,28.159000000000002,0.9299999999999997,29.39875,26.919250000000005,0,55.26315209538635,8.468468468468474,11.545309813817035,69.12173345192589,28.85338746008858,0.8691580764670465,21.703958097965085,-8258895.0,870670.52,0,0.2610389902863604,100.0,92.0,8.0,28.159000000000002,28.765905044924352,29.524387433053793,0.3647343535090159,0.2795202127983707,-0.08521414071064522
1458187200,2016-03-17,30.07,30.64,29.96,30.53,460861.0,28.362000000000002,30.966585187702655,25.75741481229735,28.980333333333334,27.58233333333333,28.28133333333334,28.362000000000002,0.6799999999999997,29.46825,27.255750000000003,0,57.27089524809889,15.33811862485834,14.05761554665943,69.1798535452231,29.05149799401765,0.8556467852908288,22.557557921793414,-7798034.0,866785.18,0,0.3412080055082509,100.0,96.0,4.0,28.362000000000002,28.93391408826489,29.563823219992862,0.3688152529029009,0.37580492541798094,0.006989672515080023
1458273600,2016-03-18,30.47,30.97,30.36,30.9,1171686.0,28.594,31.234677185874872,25.95332281412513,29.205000000000002,27.820999999999998,28.512999999999998,28.594,0.6099999999999994,29.68525,27.502750000000002,0,58.93995489659774,17.669459253617656,16.769136688268365,72.09903559856444,29.372173969858235,0.8381005863414839,23.59850167592293,-6626348.0,874377.58,1,0.4108048992846804,100.0,80.0,20.0,28.594,29.121160365572994,29.616222309404908,0.375587988689778,0.4764746583773025,0.10088666968752452
1458532800,2016-03-21,30.81,31.14,30.67,31.09,715616.0,28.806,31.532003668376113,26.07999633162389,29.410666666666668,28.03066666666667,28.720666666666666,28.806,0.46999999999999886,29.87325,27.738750000000003,0,59.78898171131159,15.791433891992545,19.315945902726884,72.81565606935867,29.61536706761174,0.8118076873170921,24.69194631585549,-5910732.0,875017.36,0,0.4041837629587733,100.0,84.0,16.0,28.806,29.30866890218509,29.674017512957658,0.3713496568898347,0.5650737407998179,0.1937240839099832
1458619200,2016-03-22,30.82,31.07,30.68,30.93,731915.0,29.019500000000004,31.708362026954898,26.33063797304511,29.607499999999998,28.2555,28.9315,29.019500000000004,0.41000000000000014,30.06725,27.971750000000007,0,58.71281959846065,16.016504126031506,20.977163332503835,65.09370147524739,29.808020531783747,0.783107138223014,25.70728776722144,-6642647.0,869592.68,0,0.3684592807878604,96.0,84.0,12.0,29.019500000000004,29.463081387691272,29.723271728135792,0.3372494182822217,0.6152858567627604,0.27803643848053866
1458705600,2016-03-23,30.95,31.11,30.67,30.9,570913.0,29.231,31.810588339251048,26.651411660748956,29.818,28.487000000000002,29.152499999999996,29.231,0.4399999999999977,30.263,28.199,0,58.504980596687666,15.860517435320572,22.270787206065506,63.403091906277474,29.93559265366112,0.7585994854927985,26.683486259459084,-7213560.0,869498.88,0,0.32225519473168124,92.0,84.0,8.0,29.231,29.599930779339722,29.769417934875566,0.29374754251810387,0.6452208666281685,0.3514733241100646
1458792000,2016-03-24,30.8,31.04,30.57,30.88,466386.0,29.418,31.904721536481304,26.931278463518694,30.00333333333333,28.693333333333335,29.348333333333336,29.418,0.46999999999999886,30.43425,28.40175,0,58.36000511260992,13.780397936624903,23.29849636429755,57.081018717957534,30.041741573435235,0.737985236529027,27.389063325524184,-7679946.0,863737.78,0,0.3316954822928377,88.0,84.0,4.0,29.418,29.72184213368832,29.812970172723585,0.24660200950502176,0.6597258359913418,0.41312382648632007
1459137600,2016-03-28,31.02,31.24,30.87,31.11,312268.0,29.628500000000003,31.933071760653142,27.323928239346863,30.182499999999997,28.914499999999997,29.5485,29.628500000000003,0.36999999999999744,30.61325,28.643750000000004,0,59.57269770541684,15.650557620817848,24.59659991029488,56.22746422012649,30.116319242755438,0.7117005767769535,28.232985786525937,-7367678.0,858030.96,0,0.3476891766169095,100.0,92.0,8.0,29.628500000000003,29.854047644765622,29.86383408751874,0.2150365095548067,0.6819194634298285,0.46688295387502177
1459224000,2016-03-29,31.0,31.96,31.0,31.96,455138.0,29.871499999999997,32.08133506171838,27.661664938281618,30.428833333333337,29.123833333333334,29.776333333333334,29.871499999999997,0.9600000000000009,30.883999999999997,28.858999999999998,0,63.68677428079947,17.933579335793354,27.26535884119973,61.658365216603336,30.257290562148686,0.729436249864314,29.620393774536332,-6912540.0,853615.16,0,0.4373997497224639,100.0,96.0,4.0,29.871499999999997,30.054614535740328,29.946036672321927,0.23396782802415705,0.7593427389052181,0.525374910881061
1459310400,2016-03-30,31.96,31.96,31.26,31.52,619710.0,30.056500000000007,32.16558771747405,27.947412282525967,30.621166666666664,29.338166666666666,29.979666666666663,30.056500000000007,0.6999999999999993,31.052500000000006,29.060500000000008,0,60.34082759313187,13.29978432782171,28.03106931280444,59.73324484693474,30.42209878346774,0.7273336605882915,30.908701191974554,-7532250.0,854251.2,0,0.4141531567294366,96.0,92.0,4.0,30.056500000000007,30.194175056146012,30.007760724387733,0.20069911666459572,0.7762488067118056,0.5755496900472099
1459396800,2016-03-31,31.52,32.06,31.47,31.76,755332.0,30.222500000000004,32.319115129202274,28.125884870797737,30.7865,29.527499999999996,30.157000000000004,30.222500000000004,0.5900000000000034,31.2005,29.244500000000006,0,61.50211987628631,11.673699015471167,29.09551547371636,60.454976842232334,30.62486853887918,0.7175241134034138,32.186884480289756,-6776918.0,831792.16,0,0.3952800558056988,92.0,84.0,8.0,30.222500000000004,30.343301241274965,30.076475990098018,0.1793950162261817,0.799793460329937,0.6203984441037553
1459483200,2016-04-01,31.6,32.55,31.44,32.44,743071.0,30.409999999999997,32.59378570377219,28.226214296227802,30.997333333333337,29.67733333333333,30.337333333333333,30.409999999999997,1.1099999999999959,31.433749999999996,29.386249999999997,0,64.59417139415554,13.070756361101415,31.194641562774855,60.92436418131646,30.80778985035584,0.7455581053031697,33.75267339743175,-6033847.0,830063.18,0,0.4090594718208824,100.0,96.0,4.0,30.409999999999997,30.542986837344014,30.16916320617261,0.1943777928183642,0.8633706851267107,0.6689928923083465
1459742400,2016-04-04,32.46,32.68,32.12,32.66,495031.0,30.585499999999996,32.89649524015083,28.274504759849165,31.1575,29.8555,30.5065,30.585499999999996,0.5600000000000023,31.594249999999995,29.576749999999997,0,65.5368318040208,12.041166380789017,33.27520538512091,68.57550976329087,30.99704538214586,0.7323039549243721,35.30087145503135,-5538816.0,825983.16,0,0.48745311146559855,100.0,96.0,4.0,30.585499999999996,30.74460713854935,30.266843080440353,0.2015199073683186,0.9208927765187447,0.7193728691504261
1459828800,2016-04-05,32.31,32.64,31.96,32.27,1013203.0,30.7305,33.08180155445867,28.379198445541324,31.299833333333332,30.005833333333335,30.652833333333337,30.7305,0.6999999999999957,31.73475,29.72625,0,62.43494081991946,9.874021109976173,33.59194838965278,66.65990367055059,31.286961064274205,0.729996529572631,36.33092077334387,-6552019.0,834362.28,-1,0.4349393754683528,96.0,92.0,4.0,30.7305,30.889882649163695,30.345398253756418,0.16398516584163192,0.9243543264524661,0.7603691606108341
1459915200,2016-04-06,32.27,32.51,31.98,32.39,460272.0,30.9155,33.175982028240824,28.655017971759175,31.459500000000002,30.1875,30.823500000000003,30.9155,0.5299999999999976,31.90175,29.929250000000003,0,63.002108012708696,12.896479609620073,34.060489560603976,66.23216646347203,31.435597492640134,0.7157110631745857,37.28739514034835,-6091747.0,835718.24,0,0.4183133897568769,92.0,88.0,4.0,30.9155,31.032750968290962,30.42557871439342,0.1325887228179521,0.9261050641332744,0.7935163413153223
