start,start_unix,bottom,top,end,end_unix,direction
2016-03-15,1458014400,24.68,25.3842219030479,2016-03-16,1458100800,
2016-03-17,1458187200,23.982696420331145,24.68,2016-03-23,1458705600,-1.0
2016-03-24,1458792000,24.68,25.38819503407432,2016-03-31,1459396800,1.0
2016-04-01,1459483200,25.38819503407432,26.136783146145476,2016-04-04,1459742400,1.0
2016-04-05,1459828800,24.634820590502766,25.38819503407432,2016-04-05,1459828800,-1.0
2016-04-06,1459915200,25.38819503407432,26.126328445962194,2016-04-20,1461124800,1.0
2016-04-21,1461211200,24.615747488212868,25.38819503407432,2016-04-29,1461902400,-1.0
2016-05-02,1462161600,25.38819503407432,26.10416167983819,2016-05-02,1462161600,1.0
2016-05-03,1462248000,24.669368863007875,25.38819503407432,2016-05-05,1462420800,-1.0
2016-05-06,1462507200,25.38819503407432,26.131664093051356,2016-05-09,1462766400,1.0
2016-05-10,1462852800,26.131664093051356,26.884114455128493,2016-05-10,1462852800,1.0
2016-05-11,1462939200,25.373817328265442,26.131664093051356,2016-05-11,1462939200,-1.0
2016-05-12,1463025600,26.131664093051356,26.894521803209702,2016-05-12,1463025600,1.0
2016-05-13,1463112000,25.35643907647575,26.131664093051356,2016-05-16,1463371200,-1.0
2016-05-17,1463457600,24.570270567285554,25.35643907647575,2016-05-25,1464148800,-1.0
2016-05-26,1464235200,25.35643907647575,26.07070566265986,2016-06-01,1464753600,1.0
2016-06-02,1464840000,26.07070566265986,26.786289845500463,2016-06-20,1466395200,1.0
2016-06-21,1466481600,26.786289845500463,27.435931542125164,2016-06-23,1466654400,1.0
2016-06-24,1466740800,26.099053399624196,26.786289845500463,2016-06-28,1467086400,-1.0
2016-06-29,1467172800,26.786289845500463,27.485843224359847,2016-07-20,1468987200,1.0
2016-07-21,1469073600,26.165470442987377,26.786289845500463,2016-07-22,1469160000,-1.0
2016-07-25,1469419200,26.786289845500463,27.369526983381643,2016-07-25,1469419200,1.0
2016-07-26,1469505600,26.17399821746794,26.786289845500463,2016-07-26,1469505600,-1.0
2016-07-27,1469592000,25.561727420009166,26.17399821746794,2016-07-27,1469592000,-1.0
2016-07-28,1469678400,26.17399821746794,26.79396395796537,2016-08-15,1471233600,1.0
2016-08-16,1471320000,25.608196944807577,26.17399821746794,2016-08-16,1471320000,-1.0
2016-08-17,1471406400,26.17399821746794,26.757242256366847,2016-08-19,1471579200,1.0
2016-08-22,1471838400,26.757242256366847,27.34402766214706,2016-08-22,1471838400,1.0
2016-08-23,1471924800,26.148084379570935,26.757242256366847,2016-09-06,1473134400,-1.0
2016-09-07,1473220800,25.534166604158038,26.148084379570935,2016-09-07,1473220800,-1.0
2016-09-08,1473307200,24.893385812703205,25.534166604158038,2016-09-08,1473307200,-1.0
2016-09-09,1473393600,24.185232220638003,24.893385812703205,2016-09-09,1473393600,-1.0
2016-09-12,1473652800,24.893385812703205,25.639671291049464,2016-09-14,1473825600,1.0
2016-09-15,1473912000,24.20309310281737,24.893385812703205,2016-09-28,1475035200,-1.0
2016-09-29,1475121600,24.893385812703205,25.72669945788317,2016-09-29,1475121600,1.0
2016-09-30,1475208000,25.72669945788317,26.581490699836,2016-09-30,1475208000,1.0
2016-10-03,1475467200,26.581490699836,27.454939710220767,2016-10-17,1476676800,1.0
2016-10-18,1476763200,27.454939710220767,28.215827439996385,2016-10-18,1476763200,1.0
2016-10-19,1476849600,26.66482967542912,27.454939710220767,2016-10-27,1477540800,-1.0
2016-10-28,1477627200,27.454939710220767,28.20838766041882,2016-10-31,1477886400,1.0
2016-11-01,1477972800,26.718864691937753,27.454939710220767,2016-11-03,1478145600,-1.0
2016-11-04,1478232000,25.980936552299347,26.718864691937753,2016-11-04,1478232000,-1.0
2016-11-07,1478494800,26.718864691937753,27.515940821601987,2016-11-07,1478494800,1.0
