start,start_unix,end,end_unix,direction,bottom,top,start_open,start_high,start_low,start_close,start_volume,end_open,end_high,end_low,end_close,end_volume,bb_bbh,bb_bbl,kch_high,kch_low,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff,rel_open,rel_high,rel_low,rel_close
2016-03-15,1458014400,2016-04-05,1459828800,0.25,3.745,4.3285523863414115,3.741,3.787,3.703,3.776,96858984.0,4.065,4.113,4.027,4.048,73846560.0,5.184838291874485,-13.151735525076049,-1.310523715415016,-7.231966403162048,0,9.1366897619967,12.008854454897627,28.63506357971648,23.682268477917603,-1.819197145912085,3.548207497906456,1.3912723757580423,-0.5877547683418832,0,0.15819031385308346,42.0,68.0,-26.0,-3.9834486166007963,-3.4979973159905455,-7.142352432090021,0.01257479717215268,0.0041996047430830075,0.016057312252964584,-0.00518774703557312,-0.02692307692307694
2016-03-30,1459310400,2016-04-06,1459915200,-0.25,3.8027172522794515,4.3285523863414115,4.114,4.176,4.074,4.1,105848688.0,4.061,4.245,4.057,4.242,91346520.0,0.9961523103426231,-16.03858512505269,-5.0121797894075115,-10.801901618733297,0,13.89561531351616,20.579874928936903,29.655226322598566,23.94688458610912,-5.618099275273607,3.475801026635504,2.1814756300255738,0.7325934459140179,0,0.1910377541058424,50.0,80.0,-30.0,-7.521216407355041,-7.157876670567163,-10.94239625042718,0.016269928267297895,-0.04266855256954272,0.0007072135785006761,-0.043611504007543545,0.04792490118577075
2016-04-05,1459828800,2016-04-11,1460347200,0.25,3.78446974187354,4.326652106596688,4.065,4.113,4.027,4.048,73846560.0,4.102,4.162,4.003,4.006,68899776.0,6.095670686895943,-7.246444526137111,2.3352471293060404,-3.8979031452821005,0,5.4458355560323355,6.627628426936388,22.570693090591185,0.8233011619761044,0.9489741290198879,3.848175664446861,2.7491409745935265,-0.5691195664260247,0,-0.0398094920061594,38.0,80.0,-42.0,-0.5753869196205841,-1.0548453948455574,-4.963363889211749,-0.01443621242548862,0.023964053919121264,0.03894158761857214,-0.0007488766849725881,-0.01061990614966657
2016-04-06,1459915200,2016-04-21,1461211200,-0.25,3.78446974187354,4.343217790589418,4.061,4.245,4.057,4.242,91346520.0,4.226,4.274,4.172,4.23,67157928.0,3.424730328151753,-8.29470668748985,0.49960598896770136,-5.672970843183634,0,9.604528363854783,9.274089382588489,22.91254061032771,-15.866756670412926,-1.7173692221674344,3.372706258836718,4.835546916691403,0.6553089434698015,0,-0.012637884512452967,38.0,60.0,-21.999999999999996,-2.4349881796690482,-2.8117087286209,-7.263402937910001,-0.00834910763552607,-0.0009456264775414835,0.010401891252954876,-0.013711583924350013,0.00023646252069053908
2016-04-07,1460001600,2016-04-27,1461729600,0.25,3.78446974187354,4.343217790589418,4.17,4.191,4.006,4.059,126446208.0,3.859,3.909,3.784,3.884,92422872.0,12.175812127294577,0.5198624350122998,9.619378647442488,2.8505835907998573,0,-3.0728149244174503,-5.268292682926823,8.56944833980805,-29.938132444881518,5.912376260631419,3.854257473593517,-1.4447601940994659,-0.9864544649392616,0,0.10282728820581302,22.0,60.0,-38.0,6.347837281153446,4.71323677878226,1.2220972873024465,-0.051746165959750234,-0.00643666323377956,0.00643666323377956,-0.025746652935118464,-0.024120603015075348
2016-04-12,1460433600,2016-05-09,1462766400,-0.75,3.5039297620110452,4.343217790589418,4.014,4.128,3.939,4.1,91954416.0,3.665,3.743,3.659,3.693,59647560.0,20.795123156081118,-6.243268295534122,10.54698077443814,3.793663688058487,0,-6.648106420401405,-7.813280079880183,-17.565679630929797,-24.63394288181709,3.8099050515057513,3.795109692673947,0.01651639087619472,0.7153497541814263,0,0.0723691159353478,-10.0,-52.0,42.0,7.275927430273498,4.326932392092871,4.605805248627988,-0.050954881070029004,-0.007581911724884871,0.013539128080151563,-0.00920660709450316,0.008740781207320358
2016-04-22,1461297600,2016-05-10,1462852800,-0.25,3.5039297620110452,4.061253843406908,4.067,4.122,3.94,4.038,101613720.0,3.733,3.85,3.713,3.848,58643448.0,15.553084973803806,-10.298407219126034,5.69906444906448,-0.6470893970893883,0,-0.833570741945941,-6.146341463414629,-15.380087791364955,-18.859647705806537,-0.9639195315909745,3.6735116801971994,-1.3694236211660744,0.7130611652319951,0,0.12874637789316745,-14.0,-52.0,38.0,2.6273388773389,0.11270994401522216,0.3768328868369366,-0.031079158834257575,-0.029885654885654866,0.0005197505197505059,-0.03508316008316004,0.041971297048470024
2016-04-28,1461816000,2016-05-13,1463112000,0.25,3.5039297620110452,4.039955091486817,3.897,3.964,3.72,3.747,80677848.0,3.688,3.749,3.629,3.646,78372456.0,18.43723739305642,-6.399387694756911,9.580819162552572,2.460687511428077,0,-7.099805050060596,-13.80614657210403,-16.168222436154643,-18.715796668890746,2.307981548634558,3.854085217099734,-3.4716989767489856,-0.9822702499797216,0,-0.04816300067257319,-26.0,-52.0,26.0,6.018924849149769,4.502842396582167,5.408253422318893,-0.01920773166465481,0.011519473395501967,0.028250137136588194,-0.004662643993417426,-0.01192411924119241
2016-05-10,1462852800,2016-05-16,1463371200,-0.25,3.533045302096544,4.04365346133833,3.733,3.85,3.713,3.848,58643448.0,3.661,3.827,3.657,3.786,58877112.0,12.234335489033214,-9.373796661774904,4.937048776192981,-2.065064271878853,0,-1.941179945773385,-11.789375582479027,-14.426696510613638,-13.022524357119543,-1.813142742177476,3.7879392332671715,-4.545595019386372,0.7492354720447684,0,0.005511871708038003,-30.0,-52.0,22.0,1.430269413629162,0.5776910444599537,1.4511984655073888,-0.008176369601433794,-0.03301637612255681,0.010829371368198615,-0.034072900158478636,0.038398244651673075
2016-05-11,1462939200,2016-05-23,1463976000,0.25,3.5207396729487113,4.04365346133833,3.829,3.863,3.737,3.743,63856968.0,3.755,3.797,3.719,3.727,43788072.0,4.929567613897177,-5.112019988461185,3.5596100527681074,-3.615061264645391,1,-2.760698419587605,-7.633209417596041,-12.331090988478048,-9.846957855610604,-1.1648845155229282,3.8260660645691287,-8.137346219573942,-0.5740565997040786,0,-0.036016806232401395,-38.0,-40.0,2.0,-0.09122618728200393,0.9092826051968075,2.302018989913975,0.0053618288621758575,0.007512744834987872,0.01878186208746979,-0.002146498524282281,-0.004806408544726359
