unix,date,open,high,low,close,volume_base,bb_bbm,bb_bbh,bb_bbl,kch_high,kch_low,kch_mid,kch_mid_squeeze,kch_tr_squeeze,kch_high_squeeze,kch_low_squeeze,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,sma_volume,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff,macd,macd_signal
1458014400,2016-03-15,74.25,74.33,72.75,73.79,1621795.0,71.429,76.30854874962832,66.54945125037169,72.94033333333333,69.55633333333334,71.24833333333333,71.429,2.4599999999999937,74.44325,68.41475,0,52.29339099682717,8.658518627595361,7.523077204161163,49.723516459775375,72.32209085930371,2.2709265296878813,23.317186778556856,-15972246.0,1865641.12,0,0.3550641687565254,92.0,80.0,12.0,71.429,72.22326872545628,73.44448376536357,0.6204769465155962,0.8576467514954942,0.23716980497989798
1458100800,2016-03-16,73.24,75.11,73.02,74.89,1261047.0,71.694,76.71878019419748,66.66921980580253,73.216,69.785,71.5005,71.694,2.0900000000000034,74.71125,68.67675,0,54.35844078312954,7.616036786894664,8.681598645338347,49.68252976843611,72.65751013799557,2.258003206138747,21.84412424595785,-14711199.0,1870966.32,0,0.3688077404121837,88.0,80.0,8.0,71.694,72.47724313255569,73.50117067652579,0.5672826760764916,0.9462731500755126,0.37899047399902097
1458187200,2016-03-17,74.56,77.09,74.56,76.48,1317909.0,72.0665,77.34429982568487,66.78870017431514,73.60983333333334,70.07783333333333,71.84383333333334,72.0665,2.530000000000001,75.15950000000001,68.9735,0,57.17872213498619,10.792409097493847,10.790372912121047,49.232417077380674,73.01271012861737,2.277431548557408,21.34470957712613,-13393290.0,1880441.84,0,0.38470410474557665,100.0,96.0,4.0,72.0665,72.85845807231229,73.61798751274047,0.602218544300982,1.1317636543752485,0.5295451100742665
1458273600,2016-03-18,76.91,78.0,76.37,77.28,5208704.0,72.5445,77.89229758405263,67.19670241594737,74.09616666666666,70.52916666666667,72.31266666666666,72.5445,1.6299999999999955,75.627,69.462,0,58.535708457067535,14.116952155936211,13.070373196988209,63.84051549754444,74.16847434222356,2.2311864379461643,21.235184762868432,-8184586.0,1948620.52,1,0.4342661581108721,100.0,96.0,4.0,72.5445,73.27955730352065,73.76159584557418,0.638772747839471,1.3280110448736053,0.6892382970341343
1458532800,2016-03-21,76.87,77.42,76.16,77.1,1003622.0,72.9375,78.40995054797202,67.46504945202798,74.49083333333333,70.89783333333334,72.69433333333333,72.9375,1.2600000000000051,75.96075,69.91425,0,58.09964645008832,11.351819757365684,14.754801590995815,58.52212166742295,74.49547401162432,2.1618159780928674,21.01138285192434,-9188208.0,1934713.56,0,0.401454956777763,96.0,80.0,16.0,72.9375,73.64340898889964,73.89251365555165,0.6104278580038932,1.4522731195390008,0.8418452615351076
1458619200,2016-03-22,76.16,76.89,75.78,76.46,1261190.0,73.344,78.59019252410728,68.09780747589271,74.88966666666667,71.29066666666667,73.09016666666666,73.344,1.3199999999999932,76.37325,70.31474999999999,0,56.52369872791642,11.898141372749883,15.514501484748381,53.26688905888466,74.73903893542608,2.101686265371948,20.575367228571245,-10449398.0,1927863.3,0,0.3826526847532234,92.0,80.0,12.0,73.344,73.91165575186157,73.99319939454963,0.5121439457873335,1.4820251937692746,0.9698812479819411
1458705600,2016-03-23,76.56,77.02,75.67,75.97,1672815.0,73.726,78.55196891825871,68.90003108174129,75.24866666666667,71.79366666666667,73.52116666666666,73.726,1.3499999999999943,76.64725,70.80475,0,55.31449420337209,11.18103322113274,15.650029404755342,45.77823173544885,74.99400551324199,2.0479943892739514,20.230473070392595,-12122213.0,1922354.22,0,0.2927986783448583,88.0,80.0,8.0,73.726,74.10768853739856,74.07072098692025,0.38358118429539756,1.4493577283511883,1.0657765440557907
1458792000,2016-03-24,74.86,75.36,74.24,75.33,2289426.0,74.0375,78.41202111664798,69.66297888335201,75.53683333333333,72.11983333333333,73.82833333333333,74.0375,1.730000000000004,76.976,71.09899999999999,0,53.734050401505236,9.015918958031845,15.103675083104786,37.99380689518257,75.07335743583671,2.025280504325812,19.044909626653862,-14411639.0,1945932.82,0,0.3257522858280546,84.0,80.0,4.0,74.0375,74.2240991528844,74.12010447762925,0.23233279039157217,1.356192532045256,1.1238597416536837
1459137600,2016-03-28,75.35,76.63,74.89,76.49,1444633.0,74.32,78.5597358408277,70.08026415917229,75.79533333333333,72.39533333333334,74.09533333333333,74.32,1.7399999999999949,77.20675,71.43324999999999,0,56.125737450417844,7.97571993224166,15.54615659007294,43.66181274966776,75.2245122419419,2.0049033254453965,18.570368609966106,-12967006.0,1931124.54,0,0.3342764851403486,80.0,72.0,8.0,74.32,74.43989923356209,74.21304155693791,0.18913643376669564,1.3602802838620534,1.1711438500953577
1459224000,2016-03-29,76.13,77.19,74.65,77.13,1408843.0,74.7385,78.29817568747478,71.17882431252522,76.16516666666666,72.71516666666666,74.44016666666667,74.7385,2.539999999999992,77.65825,71.81875000000001,0,57.404543059103226,12.172774869109933,16.41262430153827,50.5163792865873,75.50091242145449,2.0431245164850105,18.388887290846274,-11558163.0,1926613.76,0,0.38896373877268053,76.0,72.0,4.0,74.7385,74.69609930655616,74.32743208411682,0.18231315980916962,1.3990352998568198,1.2167221400476502
1459310400,2016-03-30,77.95,79.07,77.71,78.27,2035932.0,75.048,78.70435118663389,71.39164881336612,76.45666666666666,73.12866666666666,74.79266666666666,75.048,1.9399999999999977,77.85525,72.24075,0,59.61178834597168,8.587680355160929,18.025587077284715,57.47201027694788,75.89896292516589,2.0357584795932238,19.001556155850462,-9522231.0,1934252.6,0,0.36624987337316856,100.0,96.0,4.0,75.048,75.03647080116987,74.48204259062204,0.23013882003909925,1.5043956650965242,1.274256845057425
1459396800,2016-03-31,77.9,78.19,76.59,77.0,2318639.0,75.299,78.76258715784648,71.83541284215353,76.75833333333333,73.37533333333333,75.06683333333334,75.299,1.6799999999999926,78.15350000000001,72.4445,0,56.196911625168745,6.974159488746869,17.907430007080364,55.08954556621332,76.20789679138252,2.010347159622279,18.87108975581776,-11840870.0,1957278.04,0,0.3043933291040292,96.0,84.0,12.0,75.299,75.22347358201083,74.58078601844079,0.1553851706307774,1.468488308345897,1.3131031377151197
1459483200,2016-04-01,76.74,77.77,75.75,77.54,1573481.0,75.5095,78.98055445073959,72.03844554926042,76.96683333333333,73.58083333333335,75.27383333333333,75.5095,2.019999999999996,78.36625,72.65275000000001,0,57.291924718954455,5.741170053184247,18.242444878738855,49.3542727026365,76.31390465050336,2.011036648220687,18.25919274175002,-10267389.0,1959337.48,0,0.2992788240755857,92.0,84.0,8.0,75.5095,75.44409514562884,74.69683362556077,0.12287571179851775,1.466697777463267,1.3438220656647493
1459742400,2016-04-04,77.29,77.29,76.08,76.32,1550470.0,75.621,79.04545265699484,72.19654734300515,77.09966666666666,73.72766666666666,75.41366666666667,75.621,1.460000000000008,78.48599999999999,72.756,0,54.07700818474211,3.0098528816304353,17.09421121424294,49.04015400904325,76.40387387347839,1.9716768876334958,17.691002657258547,-11817859.0,1960219.4,0,0.2371431404475185,88.0,84.0,4.0,75.621,75.52751465556895,74.76048720887212,0.005949145843195058,1.3512584979687432,1.3453093521255481
1459828800,2016-04-05,75.05,75.74,74.43,75.28,1720303.0,75.70949999999999,79.0000226028701,72.41897739712988,77.21116666666666,73.80316666666667,75.50716666666668,75.70949999999999,1.8899999999999864,78.61124999999998,72.80775,0,51.48459913638152,2.407835668616509,14.952078507160257,48.79719253495893,76.49411910675052,1.9658428242311021,16.619735978667972,-13538162.0,1965149.0,0,0.2362057301444881,84.0,76.0,8.0,75.70949999999999,75.50394183122906,74.78086025950459,-0.1462853234459498,1.162452697818111,1.3087380212640607
1459915200,2016-04-06,75.73,77.96,75.71,76.37,2823418.0,75.8905,78.89583176205208,72.88516823794792,77.44416666666666,73.96916666666667,75.70666666666668,75.8905,2.6799999999999926,78.87025,72.91075000000001,0,53.921611368689454,4.975945017182137,14.155189617781542,51.76655159020833,76.61143134142628,2.016854051071737,16.309990933325146,-10714744.0,1990063.86,0,0.14457802372983158,80.0,76.0,4.0,75.8905,75.58642356158819,74.84317946501422,-0.1764046823070644,1.0882321683802303,1.2646368506872947
1460001600,2016-04-07,75.41,75.99,73.8,74.56,1810289.0,75.988,78.67048094121824,73.30551905878175,77.587,74.042,75.8145,75.988,2.5700000000000074,79.04875,72.92725,1,49.5693056665108,2.685580498553922,11.444991898801831,46.26347884285202,76.52037431718814,2.056364475995185,15.222339323779135,-12525033.0,1985869.64,0,0.0980867880532443,76.0,52.0,24.0,75.988,75.48866893667503,74.83207438795483,-0.3130749122705756,0.8732932103490754,1.186368122619651
1460088000,2016-04-08,75.23,76.06,74.57,74.78,939941.0,76.1045,78.32481056386243,73.88418943613758,77.6735,74.23049999999999,75.952,76.1045,1.5,79.0895,73.1195,1,50.08478349472694,3.2160110420979966,9.480184278987775,36.475233738828486,76.31380139615132,2.0166241562812433,14.178613019315057,-11585092.0,1956615.9,0,0.06188876642472193,72.0,52.0,20.0,76.1045,75.42117665699169,74.83003225509387,-0.3791012661126585,0.7124915399788279,1.0915928060914863
