start,start_unix,end,end_unix,reward
2016-03-30,1459310400,2016-05-13,1463112000,-0.9251279000000001
2016-04-01,1459483200,2016-05-18,1463544000,-1.6607340999999995
2016-04-04,1459742400,2016-05-24,1464062400,-1.2124459
2016-04-13,1460520000,2016-05-25,1464148800,0.24224589999999985
2016-04-19,1461038400,2016-05-26,1464235200,-1.3202459000000002
2016-04-28,1461816000,2016-06-10,1465531200,-2.0997540999999997
2016-05-04,1462334400,2016-06-16,1466049600,-1.7002459
2016-05-13,1463112000,2016-06-21,1466481600,-0.29975409999999986
2016-05-16,1463371200,2016-06-22,1466568000,0.29975409999999986
2016-05-19,1463630400,2016-06-23,1466654400,-0.29975409999999986
2016-05-25,1464148800,2016-06-24,1466740800,0.29975409999999986
2016-05-26,1464235200,2016-06-27,1467000000,-1.2563479
2016-05-27,1464321600,2016-06-28,1467086400,-0.7631279000000002
2016-06-13,1465790400,2016-07-01,1467345600,-1.4807340999999998
2016-06-17,1466136000,2016-07-05,1467691200,-1.0124459000000003
2016-06-22,1466568000,2016-07-08,1467950400,-1.7577541
2016-06-23,1466654400,2016-07-25,1469419200,-0.3636521
2016-06-24,1466740800,2016-07-27,1469592000,-1.0368720999999996
2016-06-27,1467000000,2016-08-05,1470369600,-0.5192659
2016-06-28,1467086400,2016-09-01,1472702400,1.0124459000000003
2016-06-29,1467172800,2016-09-08,1473307200,2.7143479000000004
2016-07-05,1467691200,2016-09-09,1473393600,1.4265341
2016-07-06,1467777600,2016-09-12,1473652800,3.1744459
2016-07-11,1468209600,2016-09-14,1473825600,1.9377540999999998
2016-07-26,1469505600,2016-09-15,1473912000,1.5202459000000004
2016-07-28,1469678400,2016-09-21,1474430400,0.0997540999999999
2016-08-08,1470628800,2016-09-23,1474603200,1.7002459
2016-09-02,1472788800,2016-09-29,1475121600,0.29975409999999986
2016-09-09,1473393600,2016-10-12,1476244800,-0.29975409999999986
2016-09-12,1473652800,2016-10-21,1477022400,0.29975409999999986
2016-09-13,1473739200,2016-10-24,1477281600,-0.29975409999999986
2016-09-15,1473912000,2016-10-25,1477368000,0.29975409999999986
2016-09-16,1473998400,2016-11-01,1477972800,-0.29975409999999986
2016-09-22,1474516800,2016-11-04,1478232000,0.29975409999999986
2016-09-26,1474862400,2016-11-08,1478581200,-0.29975409999999986
2016-09-30,1475208000,2016-11-09,1478667600,0.29975409999999986
2016-10-13,1476331200,2016-11-10,1478754000,-0.29975409999999986
2016-10-24,1477281600,2016-11-16,1479272400,0.29975409999999986
2016-10-25,1477368000,2016-11-28,1480309200,-0.29975409999999986
2016-10-26,1477454400,2016-11-29,1480395600,0.29975409999999986
2016-11-02,1478059200,2016-11-30,1480482000,-0.29975409999999986
2016-11-07,1478494800,2016-12-01,1480568400,1.2563479
2016-11-09,1478667600,2016-12-02,1480654800,-0.1934658999999999
2016-11-10,1478754000,2016-12-05,1480914000,1.3744459
2016-11-11,1478840400,2016-12-06,1481000400,0.8943479000000001
2016-11-17,1479358800,2016-12-13,1481605200,2.5831279000000005
2016-11-29,1480395600,2016-12-20,1482210000,1.2807341
2016-11-30,1480482000,2016-12-21,1482296400,3.0124459
2016-12-01,1480568400,2017-01-03,1483419600,1.7577541
2016-12-02,1480654800,2017-01-10,1484024400,1.3202459000000002
2016-12-05,1480914000,2017-01-24,1485234000,2.0997540999999997
2016-12-06,1481000400,2017-01-26,1485406800,1.7002459
2016-12-07,1481086800,2017-01-27,1485493200,0.29975409999999986
2016-12-14,1481691600,2017-02-01,1485925200,-0.29975409999999986
2016-12-21,1482296400,2017-02-02,1486011600,0.29975409999999986
2016-12-22,1482382800,2017-02-06,1486357200,-0.29975409999999986
2017-01-04,1483506000,2017-02-08,1486530000,0.29975409999999986
2017-01-11,1484110800,2017-02-16,1487221200,-0.29975409999999986
2017-01-25,1485320400,2017-02-23,1487826000,1.2563479
2017-01-27,1485493200,2017-02-24,1487912400,-0.1934658999999999
2017-01-30,1485752400,2017-03-06,1488776400,1.3744459
2017-02-02,1486011600,2017-03-07,1488862800,-0.06224590000000002
2017-02-03,1486098000,2017-03-08,1488949200,1.5202459000000004
2017-02-07,1486443600,2017-03-10,1489122000,0.0997540999999999
