start,start_unix,bottom,top,end,end_unix,direction,finished
2019-01-16,1547614800,13.70712702462137,14.705918046330176,2019-01-23,1548219600,-1.0,0
2019-01-16,1547614800,13.70712702462137,14.705918046330176,2019-01-24,1548306000,-1.0,1
2019-01-25,1548392400,14.705918046330176,15.629073111490001,2019-01-25,1548392400,1.0,0
2019-01-25,1548392400,14.705918046330176,15.629073111490001,2019-01-28,1548651600,1.0,1
2019-01-29,1548738000,13.820850668717878,14.705918046330176,2019-01-29,1548738000,-1.0,1
2019-01-30,1548824400,14.705918046330176,15.579194896970167,2019-01-30,1548824400,1.0,0
2019-01-30,1548824400,14.705918046330176,15.579194896970167,2019-01-31,1548910800,1.0,1
2019-02-01,1548997200,15.579194896970167,16.458908099817915,2019-02-01,1548997200,1.0,0
2019-02-01,1548997200,15.579194896970167,16.458908099817915,2019-02-04,1549256400,1.0,0
2019-02-01,1548997200,15.579194896970167,16.458908099817915,2019-02-05,1549342800,1.0,0
2019-02-01,1548997200,15.579194896970167,16.458908099817915,2019-02-06,1549429200,1.0,0
2019-02-01,1548997200,15.579194896970167,16.458908099817915,2019-02-07,1549515600,1.0,0
2019-02-01,1548997200,15.579194896970167,16.458908099817915,2019-02-08,1549602000,1.0,0
2019-02-01,1548997200,15.579194896970167,16.458908099817915,2019-02-11,1549861200,1.0,1
2019-02-12,1549947600,16.458908099817915,17.337737577775655,2019-02-12,1549947600,1.0,0
2019-02-12,1549947600,16.458908099817915,17.337737577775655,2019-02-13,1550034000,1.0,0
2019-02-12,1549947600,16.458908099817915,17.337737577775655,2019-02-14,1550120400,1.0,0
2019-02-12,1549947600,16.458908099817915,17.337737577775655,2019-02-15,1550206800,1.0,0
2019-02-12,1549947600,16.458908099817915,17.337737577775655,2019-02-19,1550552400,1.0,0
2019-02-12,1549947600,16.458908099817915,17.337737577775655,2019-02-20,1550638800,1.0,0
2019-02-12,1549947600,16.458908099817915,17.337737577775655,2019-02-21,1550725200,1.0,1
2019-02-22,1550811600,17.337737577775655,18.08901497431996,2019-02-22,1550811600,1.0,0
2019-02-22,1550811600,17.337737577775655,18.08901497431996,2019-02-25,1551070800,1.0,0
2019-02-22,1550811600,17.337737577775655,18.08901497431996,2019-02-26,1551157200,1.0,0
2019-02-22,1550811600,17.337737577775655,18.08901497431996,2019-02-27,1551243600,1.0,0
2019-02-22,1550811600,17.337737577775655,18.08901497431996,2019-02-28,1551330000,1.0,0
2019-02-22,1550811600,17.337737577775655,18.08901497431996,2019-03-01,1551416400,1.0,1
2019-03-04,1551675600,16.547989731011047,17.337737577775655,2019-03-04,1551675600,-1.0,0
2019-03-04,1551675600,16.547989731011047,17.337737577775655,2019-03-05,1551762000,-1.0,0
2019-03-04,1551675600,16.547989731011047,17.337737577775655,2019-03-06,1551848400,-1.0,1
2019-03-07,1551934800,15.812035642329615,16.547989731011047,2019-03-07,1551934800,-1.0,0
2019-03-07,1551934800,15.812035642329615,16.547989731011047,2019-03-08,1552021200,-1.0,0
2019-03-07,1551934800,15.812035642329615,16.547989731011047,2019-03-11,1552276800,-1.0,0
2019-03-07,1551934800,15.812035642329615,16.547989731011047,2019-03-12,1552363200,-1.0,1
2019-03-13,1552449600,16.547989731011047,17.282087001076395,2019-03-13,1552449600,1.0,0
2019-03-13,1552449600,16.547989731011047,17.282087001076395,2019-03-14,1552536000,1.0,0
2019-03-13,1552449600,16.547989731011047,17.282087001076395,2019-03-15,1552622400,1.0,0
2019-03-13,1552449600,16.547989731011047,17.282087001076395,2019-03-18,1552881600,1.0,0
2019-03-13,1552449600,16.547989731011047,17.282087001076395,2019-03-19,1552968000,1.0,0
2019-03-13,1552449600,16.547989731011047,17.282087001076395,2019-03-20,1553054400,1.0,1
2019-03-21,1553140800,17.282087001076395,18.00364412173122,2019-03-21,1553140800,1.0,1
2019-03-22,1553227200,16.529783960468343,17.282087001076395,2019-03-22,1553227200,-1.0,0
2019-03-22,1553227200,16.529783960468343,17.282087001076395,2019-03-25,1553486400,-1.0,0
2019-03-22,1553227200,16.529783960468343,17.282087001076395,2019-03-26,1553572800,-1.0,1
2019-03-27,1553659200,15.733764361264301,16.529783960468343,2019-03-27,1553659200,-1.0,0
2019-03-27,1553659200,15.733764361264301,16.529783960468343,2019-03-28,1553745600,-1.0,1
2019-03-29,1553832000,16.529783960468343,17.293474329169786,2019-03-29,1553832000,1.0,0
2019-03-29,1553832000,16.529783960468343,17.293474329169786,2019-04-01,1554091200,1.0,0
2019-03-29,1553832000,16.529783960468343,17.293474329169786,2019-04-02,1554177600,1.0,1
2019-04-03,1554264000,17.293474329169786,18.06222423443111,2019-04-03,1554264000,1.0,1
2019-04-04,1554350400,16.440777988569984,17.293474329169786,2019-04-04,1554350400,-1.0,0
2019-04-04,1554350400,16.440777988569984,17.293474329169786,2019-04-05,1554436800,-1.0,0
2019-04-04,1554350400,16.440777988569984,17.293474329169786,2019-04-08,1554696000,-1.0,1
2019-04-09,1554782400,17.293474329169786,18.15043127534244,2019-04-09,1554782400,1.0,0
2019-04-09,1554782400,17.293474329169786,18.15043127534244,2019-04-10,1554868800,1.0,0
2019-04-09,1554782400,17.293474329169786,18.15043127534244,2019-04-11,1554955200,1.0,1
2019-04-12,1555041600,18.15043127534244,19.021773990627178,2019-04-12,1555041600,1.0,1
2019-04-15,1555300800,19.021773990627178,19.905449369105863,2019-04-15,1555300800,1.0,1
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-04-16,1555387200,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-04-17,1555473600,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-04-18,1555560000,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-04-22,1555905600,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-04-23,1555992000,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-04-24,1556078400,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-04-25,1556164800,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-04-26,1556251200,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-04-29,1556510400,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-04-30,1556596800,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-05-01,1556683200,-1.0,0
2019-04-16,1555387200,18.11121828203983,19.021773990627178,2019-05-02,1556769600,-1.0,1
2019-05-03,1556856000,17.149428270404137,18.11121828203983,2019-05-03,1556856000,-1.0,1
2019-05-06,1557115200,16.176623259599562,17.149428270404137,2019-05-06,1557115200,-1.0,0
2019-05-06,1557115200,16.176623259599562,17.149428270404137,2019-05-07,1557201600,-1.0,0
2019-05-06,1557115200,16.176623259599562,17.149428270404137,2019-05-08,1557288000,-1.0,0
2019-05-06,1557115200,16.176623259599562,17.149428270404137,2019-05-09,1557374400,-1.0,0
2019-05-06,1557115200,16.176623259599562,17.149428270404137,2019-05-10,1557460800,-1.0,1
2019-05-13,1557720000,15.183540026280369,16.176623259599562,2019-05-13,1557720000,-1.0,1
2019-05-14,1557806400,16.176623259599562,17.154057690538814,2019-05-14,1557806400,1.0,0
2019-05-14,1557806400,16.176623259599562,17.154057690538814,2019-05-15,1557892800,1.0,0
2019-05-14,1557806400,16.176623259599562,17.154057690538814,2019-05-16,1557979200,1.0,0
2019-05-14,1557806400,16.176623259599562,17.154057690538814,2019-05-17,1558065600,1.0,0
2019-05-14,1557806400,16.176623259599562,17.154057690538814,2019-05-20,1558324800,1.0,0
