start,start_unix,bottom,top,end,end_unix,direction
2016-03-15,1458014400,71.78,75.46345657974,2016-03-15,1458014400,
2016-03-15,1458014400,68.09654342026,71.78,2016-03-15,1458014400,-1.0
2016-03-16,1458100800,71.78,75.51149539547286,2016-03-16,1458100800,1.0
2016-03-17,1458187200,67.5628971327752,71.78,2016-03-28,1459137600,-1.0
2016-03-29,1459224000,71.78,75.4059908193812,2016-05-04,1462334400,1.0
2016-05-05,1462420800,75.4059908193812,78.5513611403158,2016-05-05,1462420800,1.0
2016-05-06,1462507200,72.25643266422765,75.4059908193812,2016-05-06,1462507200,-1.0
2016-05-09,1462766400,75.4059908193812,78.59235196345236,2016-05-23,1463976000,1.0
2016-05-24,1464062400,78.59235196345236,81.64226464438967,2016-06-02,1464840000,1.0
2016-06-03,1464926400,75.96941770969384,78.59235196345236,2016-06-03,1464926400,-1.0
2016-06-06,1465185600,78.59235196345236,81.17064805622812,2016-06-10,1465531200,1.0
2016-06-13,1465790400,76.20758449659519,78.59235196345236,2016-06-13,1465790400,-1.0
2016-06-14,1465876800,78.59235196345236,80.98935032553402,2016-06-22,1466568000,1.0
2016-06-23,1466654400,80.98935032553402,83.46269911860756,2016-06-23,1466654400,1.0
2016-06-24,1466740800,78.21952644625145,80.98935032553402,2016-06-24,1466740800,-1.0
2016-06-27,1467000000,75.36854712977477,78.21952644625145,2016-06-27,1467000000,-1.0
2016-06-28,1467086400,78.21952644625145,81.05200724012265,2016-06-30,1467259200,1.0
2016-07-01,1467345600,81.05200724012265,83.90556493113395,2016-07-01,1467345600,1.0
2016-07-05,1467691200,78.10270366989786,81.05200724012265,2016-07-05,1467691200,-1.0
2016-07-06,1467777600,81.05200724012265,83.97063341247423,2016-07-11,1468209600,1.0
2016-07-12,1468296000,83.97063341247423,86.77323753858141,2016-07-12,1468296000,1.0
2016-07-13,1468382400,81.12392958108899,83.97063341247423,2016-07-21,1469073600,-1.0
2016-07-22,1469160000,83.97063341247423,86.61223259579748,2016-07-28,1469678400,1.0
2016-07-29,1469764800,86.61223259579748,89.5958615568956,2016-07-29,1469764800,1.0
2016-08-01,1470024000,89.5958615568956,92.55244273505814,2016-08-08,1470628800,1.0
2016-08-09,1470715200,92.55244273505814,95.36968835736283,2016-08-11,1470888000,1.0
2016-08-12,1470974400,95.36968835736283,98.06923231953608,2016-08-15,1471233600,1.0
2016-08-16,1471320000,92.71425504303998,95.36968835736283,2016-08-23,1471924800,-1.0
2016-08-24,1472011200,89.87563373168781,92.71425504303998,2016-08-26,1472184000,-1.0
2016-08-29,1472443200,92.71425504303998,95.58342815566415,2016-09-01,1472702400,1.0
2016-09-02,1472788800,95.58342815566415,98.4309984198681,2016-09-02,1472788800,1.0
2016-09-06,1473134400,92.65921433890334,95.58342815566415,2016-09-06,1473134400,-1.0
2016-09-07,1473220800,95.58342815566415,98.45562669979918,2016-09-07,1473220800,1.0
2016-09-08,1473307200,92.69781522182447,95.58342815566415,2016-09-08,1473307200,-1.0
2016-09-09,1473393600,89.51341749754476,92.69781522182447,2016-09-09,1473393600,-1.0
2016-09-12,1473652800,92.69781522182447,95.9543273943699,2016-09-12,1473652800,1.0
2016-09-13,1473739200,89.38044677588942,92.69781522182447,2016-09-14,1473825600,-1.0
2016-09-15,1473912000,92.69781522182447,95.89358699408479,2016-09-28,1475035200,1.0
2016-09-29,1475121600,89.56148280534364,92.69781522182447,2016-09-29,1475121600,-1.0
2016-09-30,1475208000,92.69781522182447,95.89169532284237,2016-09-30,1475208000,1.0
2016-10-03,1475467200,89.01849798516498,92.69781522182447,2016-10-24,1477281600,-1.0
2016-10-25,1477368000,85.50067206035634,89.01849798516498,2016-10-25,1477368000,-1.0
2016-10-26,1477454400,81.80726227303403,85.50067206035634,2016-10-28,1477627200,-1.0
2016-10-31,1477886400,85.50067206035634,89.38514614299012,2016-10-31,1477886400,1.0
2016-11-01,1477972800,81.51308898362495,85.50067206035634,2016-11-02,1478059200,-1.0
