start,start_unix,end,end_unix,direction,bottom,top,start_open,start_high,start_low,start_close,start_volume,end_open,end_high,end_low,end_close,end_volume,bb_bbh,bb_bbl,kch_high,kch_low,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff,rel_open,rel_high,rel_low,rel_close
2016-03-15,1458014400,2016-04-14,1460606400,-0.25,80.75743628779263,84.63414553622333,82.72,83.28,82.06,82.83,9855393.0,84.55,84.77,84.13,84.43,4774330.0,0.48286478910912933,-2.652709630989989,-0.10659718109677385,-2.1899798649769195,1,14.567021042607507,2.2650193798449667,28.252932901344845,10.270375863652468,-0.7684311125855885,1.0885804328859725,-4.197367422850181,-0.49802097806437035,0,0.04419515626558307,46.0,72.0,-26.0,-1.084922420940444,-1.1039828878857634,-3.077828155682454,-0.050125087141210445,0.0014212957479566857,0.0040270046192110165,-0.0035532393698923803,-0.00023682652457068798
2016-03-16,1458100800,2016-04-18,1460952000,0.75,80.75743628779263,86.13445233993137,82.8,82.84,82.15,82.56,7627052.0,84.55,85.39,84.29,85.26,8627647.0,-0.17831171913663013,-3.29811333364313,-0.8022519352568764,-2.8395496129486304,0,18.472073466930212,3.1828633668159383,31.11022271587645,13.225934933820191,-1.4956210078474612,1.0760958655461497,-1.957790786393364,0.9025174549341407,0,0.12371536745323902,50.0,84.0,-34.0,-1.738212526389887,-1.7494187010184277,-3.737331470219047,0.0073210108664424345,-0.008327468918602032,0.0015247478301665396,-0.011376964578935,0.006730428622033324
2016-03-23,1458705600,2016-05-09,1462766400,0.75,82.67,87.96623922837229,82.47,83.65,82.4,83.4,8992484.0,86.84,87.62,86.65,87.41,7616649.0,0.9995702903070196,-3.649152717946862,-0.4778248102810494,-2.362048583304727,0,17.915656211749422,4.357688634192922,34.42354798874048,-7.636801051713377,-0.7668112439221204,0.9809529917245016,8.64042412124293,0.8851051682386009,0,0.3384576069457987,50.0,96.0,-46.0,-1.3247912138199354,-1.4988160186424864,-3.6745898395869006,-0.0951477062055901,-0.0065209930213933065,0.002402471113144955,-0.008694657361857816,0.008770917484131502
2016-04-15,1460692800,2016-05-10,1462852800,0.75,84.50826162907683,89.52540734519754,84.6,84.86,84.16,84.69,12682453.0,87.62,88.39,87.56,88.14,9782334.0,0.31374975307718955,-4.155365364604307,-1.1016564556387465,-2.9351032448377623,0,20.910599450640916,4.629629629629637,36.29168351631931,-7.434397356693211,-1.5115085965402386,0.9827598245375078,9.867341825355467,1.1428479368315234,0,0.38093433977363533,50.0,84.0,-34.0,-1.920807805763559,-2.094189252812768,-4.296996088227786,-0.02560282747910725,-0.005899705014749235,0.002836396641706429,-0.006580440208758809,0.008351447202837203
2016-04-19,1461038400,2016-06-01,1464753600,0.25,86.13445233993137,89.52540734519754,85.82,87.58,85.69,86.61,11525781.0,87.14,87.52,86.75,87.3,5429901.0,1.0867688102017041,-1.0730231057343502,0.8239786177930455,-0.8747613592974375,1,7.287437984382123,0.7850380974370729,15.049459696894893,-17.727443724903125,0.03381239653114676,0.9335296844436024,3.953298871308167,0.6790537228103339,0,-0.018308585220546278,-10.0,28.0,-38.0,0.006872852233684057,-0.20873134943039418,-1.814149480691995,-0.12884358466564594,-0.001832760595647187,0.0025200458190148822,-0.006300114547537206,0.0008024762123122198
2016-05-10,1462852800,2016-06-03,1464926400,-0.25,86.47344026274885,89.52540734519754,87.62,88.39,87.56,88.14,9782334.0,88.61,89.32,88.33,88.83,7523704.0,-0.2228935909245564,-2.7085484894537046,-0.6202859394348792,-2.394461330631543,1,15.04068605519926,2.3858921161825646,19.776083295539422,-3.316911830804024,-1.5317535214453244,0.9789403346322816,5.3011111598898175,0.9447513207198796,0,0.06674658111604538,50.0,96.0,-46.0,-1.4657210401891234,-1.5982330920945316,-3.244666782246057,0.022809227056966086,-0.0024766407745131502,0.005516154452324562,-0.005628729032984392,0.0023696682464453556
2016-05-11,1462939200,2016-06-16,1466049600,0.75,86.47344026274885,91.09172496139308,88.06,88.21,87.86,87.91,8048761.0,89.55,90.48,89.19,90.29,7284422.0,1.4069934001036017,-4.921225319474544,-0.9131686787019788,-2.690774172112114,0,16.93967803369111,3.4131256442561035,36.931963692110926,5.800864108678034,-1.1621508595936945,0.9616552612113768,14.668501785659679,0.9353953275436642,0,0.13865948061474573,42.0,68.0,-26.0,-1.7571159596854784,-1.3397026320960634,-3.3891196916597153,0.0969395971275786,-0.008195813489866088,0.002104330490641182,-0.01218296599844948,0.0019975585395628492
2016-06-02,1464840000,2016-06-17,1466136000,0.25,87.89899732641611,91.09172496139308,87.37,88.75,87.36,88.62,8390095.0,90.27,90.31,89.03,89.39,14648444.0,2.426439132453112,-3.6659513821454652,0.2848939105791146,-1.5810866241563275,0,9.415361556130598,3.0551072169702627,33.24887969480908,-3.324238823705805,-0.029120205031574642,1.0042367282630513,13.632615302012098,-1.8506688514745502,-1,0.06419915776406206,38.0,68.0,-30.0,-0.6197561248461767,-0.3133797124356619,-2.3216566381372985,-0.0009028075080165232,0.009844501622105373,0.010291978968564708,-0.004027296118134016,-0.009967881271458645
2016-06-06,1465185600,2016-06-23,1466654400,-0.25,87.89899732641611,91.17982578882788,89.0,89.79,88.97,89.62,6942037.0,90.72,90.86,90.32,90.86,7290235.0,1.0476083700814058,-4.163390892643619,-0.6774158045344478,-2.4691833590138543,0,15.467518121073667,3.555960793252798,29.18581412375377,4.374843187580815,-0.8293230395946267,0.9801564942397389,10.725884935436085,0.933506118337368,0,-0.032973714225412024,50.0,96.0,-46.0,-1.5578912612810996,-1.4883200713764353,-3.4163442773232333,-0.035473228523005496,-0.0015408320493066618,0.0,-0.005943209333039934,0.007875762617859161
2016-06-17,1466136000,2016-06-24,1466740800,0.25,87.78973841681237,91.17982578882788,90.27,90.31,89.03,89.39,14648444.0,89.27,90.66,89.02,89.51,15891206.0,2.4714089177353173,-2.3809162353534674,1.0172047815886458,-0.9445871969612369,0,5.991192220676936,2.4259068543311644,24.970208050300794,-5.831667236560122,0.6518754455071161,1.0707033913737454,8.31023000659691,-1.9785218210485658,-1,-0.12125282399238269,46.0,88.0,-42.0,0.04524634119091786,-0.0023123098882393833,-1.8828092404708485,-0.10737945006445893,-0.002681264663166205,0.012847726511004298,-0.005474248687297623,-0.014858023332599557
