unix,date,open,high,low,close,volume_base,rel_open,rel_high,rel_low,rel_close,bb_bbm,bb_bbh,bb_bbl,kch_high,kch_low,kch_mid,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff
1458014400,2016-03-15,15.36,15.44,14.91,15.43,1982897.0,-0.004536616979909258,0.0006480881399870686,-0.03370058327932601,1.0,-11.448476992871036,8.115081994693611,-31.012035980435698,-6.935623244761274,-17.084683516958293,-12.01015338085979,0,11.321483385365262,31.76771989752347,24.15793073425343,24.697944480893412,-7.859239290413839,5.655646922779972,-1.5480674192775332,0.5448732686583618,0,0.3144982601906985,42.0,80.0,-38.0,-11.448476992871036,-8.201837492474056,-12.530561291987183,0.22816109719345223
1458100800,2016-03-16,15.55,16.46,15.53,16.43,2453593.0,-0.053560559951308484,0.0018259281801582539,-0.054777845404747394,0.06480881399870375,-15.520389531345103,3.694414117214251,-34.73519317990444,-11.314668289713921,-20.894704808277538,-16.104686548995744,0,15.599705592198376,35.78512396694215,26.570671758050235,24.30106449705012,-11.7012622350029,5.3798200862552585,-0.4716832819914103,0.5448732686583618,0,0.3232948133293753,50.0,92.0,-42.0,-15.520389531345103,-12.475821516009105,-17.15415544977833,0.24413202211603013
1458187200,2016-03-17,16.53,16.97,16.27,16.82,2669560.0,-0.01724137931034475,0.008917954815695461,-0.03269916765755054,0.0237370663420573,-15.98692033293699,3.349520068930815,-35.323360734804766,-12.009512485136739,-21.218787158145062,-16.614149821640908,0,17.09391262486679,42.54237288135593,29.15596579542901,23.224619733512185,-11.773087209892324,5.176982215998219,0.8987871552197007,0.5959695353382546,0,0.3391602475393039,50.0,96.0,-46.0,-15.98692033293699,-13.123767631087034,-18.32703355943326,0.26039724131882436
1458273600,2016-03-18,17.01,17.25,16.53,17.16,12472196.0,-0.00874125874125864,0.005244755244755206,-0.036713286713286664,0.02021403091557672,-16.00233100233102,3.0672555828639645,-35.071917587525974,-12.04933954933955,-21.25097125097126,-16.6501554001554,0,18.355277164562736,49.21739130434783,31.781663750247514,27.766405513197185,-10.063983844669352,5.011650563395649,2.3626221553688467,2.697279483014908,1,0.4142761568345608,50.0,96.0,-46.0,-16.00233100233102,-13.431273336504603,-19.163095341438932,0.2722098876306238
1458532800,2016-03-21,17.13,17.16,16.32,16.53,3008337.0,0.0362976406533575,0.038112522686025274,-0.012704174228675202,-0.036713286713286664,-11.403508771929822,7.856922940075137,-30.66394048393478,-7.120387174833638,-16.950998185117967,-12.035692679975782,0,13.600166273773276,38.790931989924445,31.889907737738255,22.53717172621495,-5.651108263693672,5.194015243636251,3.334987131326095,-0.6514848150985483,0,0.3637679916278667,46.0,80.0,-34.0,-11.403508771929822,-9.166975941675915,-15.451522587447073,0.21808895377643756
1458619200,2016-03-22,16.28,16.95,16.17,16.82,2457657.0,-0.03210463733650415,0.007728894173602896,-0.03864447086801415,0.01754385964912286,-11.456599286563602,6.659632247247188,-29.572830820374435,-7.225525168450261,-16.987713040031707,-12.106619104240977,0,14.787094095937164,41.82124789207421,32.44635164190975,17.83697960677631,-6.4325258579903135,5.0710970600687695,3.9592185729402267,0.5362438006267178,0,0.3425392098530939,42.0,80.0,-38.0,-11.456599286563602,-9.710866128764366,-16.246146919114153,0.18369441987489965
1458705600,2016-03-23,16.63,16.7,15.82,15.83,2552746.0,0.050536955148452245,0.05495893872394175,-0.0006317119393556281,-0.05885850178359098,-4.703095388502845,12.729612227387292,-22.135803004392983,-0.07054116656138376,-10.373762897452082,-5.222152032006733,0,7.991844353578003,32.13689482470784,29.79066188413998,12.217133963199707,0.10316758476658094,5.4545893112293,3.902243902250923,-0.559331522464336,0,0.2577551366000982,38.0,80.0,-42.0,-4.703095388502845,-3.677160898326008,-10.576529260395986,0.08136174317413292
1458792000,2016-03-24,15.54,15.99,15.29,15.97,3576698.0,-0.026925485284909345,0.0012523481527864089,-0.04257983719474023,0.008843967150979237,-4.264245460237959,10.522900099380152,-19.051391019856084,0.31726153203921115,-9.939469839281983,-4.811104153621372,0,8.637634663112685,34.20168067226891,27.9434064707393,4.991129348168684,-0.25387656719466634,5.333661035682429,2.971721491170751,0.7899597859511911,0,0.3608756540493296,34.0,80.0,-46.0,-4.264245460237959,-4.090943386079616,-10.91494646998828,0.013739723000217752
1459137600,2016-03-28,15.81,16.03,15.62,15.77,2148905.0,0.0025364616360177283,0.016487000634115567,-0.009511731135066648,-0.012523481527864866,-2.1116043119847774,11.047297331040156,-15.270505955009682,2.367364193616581,-7.607271190023255,-2.6199534982033157,0,7.312721855512208,23.106947697111625,25.866654975089165,3.269862399113954,1.338821270117549,5.20120195496888,2.1541240618888153,-0.4815166233003947,0,0.33148405089608957,30.0,72.0,-42.0,-2.1116043119847774,-2.600824203998357,-9.401411293669938,-0.05031079338820732
1459224000,2016-03-29,15.45,15.94,15.23,15.84,2783549.0,-0.024621212121212155,0.0063131313131312705,-0.038510101010100994,0.00443880786303108,-1.7613636363636402,9.904230295252646,-13.426957567979954,2.643097643097647,-7.192760942760941,-2.274831649831654,0,7.665136106298128,18.56287425149701,24.31486448241273,5.770826594590808,1.6056640603312218,5.128510158676813,0.7699609697646892,0.6324030694584771,0,0.4719163420778812,26.0,72.0,-46.0,-1.7613636363636402,-2.7425593922679923,-9.417400164584038,-0.09141968878214413
