unix,date,open,high,low,close,volume_base,rel_open,rel_high,rel_low,rel_close,bb_bbm,bb_bbh,bb_bbl,kch_high,kch_low,kch_mid,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff
1458014400,2016-03-15,16.04,16.58,15.88,16.56,6100770.0,-0.03140096618357491,0.0012077294685990392,-0.041062801932367,1.0,-6.829710144927532,2.531315189107147,-16.190735478962225,-1.7270531400966007,-13.242753623188406,-7.484903381642511,0,10.228273829039033,17.197452229299348,15.628028171147232,2.349056020333748,-6.445398550414637,5.8936058369188595,-13.325926275078986,0.5410644997342846,0,0.3800151640649451,50.0,80.0,-30.0,-6.829710144927532,-6.063551655840456,-11.225306277583726,0.047926135130674175
1458100800,2016-03-16,16.57,16.89,16.34,16.83,6703599.0,-0.015448603683897666,0.0035650623885918886,-0.02911467617349961,0.016304347826086918,-7.789661319073076,2.0302647594299543,-17.609587397576092,-2.8758169934640705,-13.874034462269762,-8.374925727866895,0,11.553979480078482,11.97604790419161,17.083421371840814,8.561106399258826,-7.045254784633428,5.618264428197488,-13.465225413889652,0.5410644997342846,0,0.4489925311755522,50.0,84.0,-34.0,-7.789661319073076,-6.849548405606882,-12.153440431864823,0.06789081065213842
1458187200,2016-03-17,17.05,17.1,16.45,16.69,6811874.0,0.02156980227681249,0.024565608148591878,-0.014379868184541733,-0.008318478906714,-6.312162971839413,3.48263062542631,-16.10695656910515,-1.4689434791292086,-12.409626522867995,-6.939285000998609,0,10.454114939921737,16.387726638772673,17.881860479384258,7.479797769369021,-5.554003294212791,5.53890299685581,-13.304839423134244,-0.5545090581804628,0,0.3748688499984306,46.0,84.0,-38.0,-6.312162971839413,-5.490256765274097,-10.96885268970027,0.06336003520922229
1458273600,2016-03-18,16.79,16.81,16.2,16.7,10640413.0,0.005389221556886259,0.006586826347305452,-0.029940119760479056,0.0005991611743558778,-5.739520958083816,3.9892232338422957,-15.468265150009927,-1.0948103792415083,-11.627744510978061,-6.361277445109778,0,10.507172790121551,14.383561643835616,18.56700687833364,8.613058932182213,-4.492780441760715,5.4010940257818865,-13.598576234143808,0.8663211455011063,0,0.3726494509451521,42.0,84.0,-42.0,-5.739520958083816,-5.018578051999043,-10.58992299890076,0.05314173562903668
1458532800,2016-03-21,16.61,16.64,15.87,15.98,7495086.0,0.03942428035043788,0.041301627033792254,-0.006883604505632079,-0.04311377245508974,-1.4361702127659584,8.750862924925528,-11.623203350457473,3.3844388819357647,-7.291405924071768,-1.9534835210679944,0,4.922385545153098,1.139240506329112,16.957870849463326,2.122119513567185,0.33738365815774785,5.61227209457021,-14.402360774959941,-0.6117446444795009,0,0.2783905038504344,38.0,84.0,-46.0,-1.4361702127659584,-0.6686775609371836,-6.304122788289888,-0.006813749097664079
1458619200,2016-03-22,15.99,16.2,15.71,15.97,5574162.0,0.0012523481527864089,0.01440200375704448,-0.016280525986224204,-0.0006257822277847547,-0.7983719474013782,8.277037912230398,-9.873781807033154,3.8123565017741328,-6.607180129409301,-1.397411813817584,0,4.84837264586433,13.021939136588816,15.602278726574207,-3.4916067467485306,0.4578085929276057,5.43381968389845,-14.890786355834427,-0.45832381548345125,0,0.21811197764086643,34.0,64.0,-30.0,-0.7983719474013782,-0.5487189702470374,-6.000533138957536,-0.049474501100672086
1458705600,2016-03-23,15.87,16.14,15.69,15.75,5538128.0,0.007619047619047636,0.024761904761904763,-0.003809523809523818,-0.013775829680651275,0.9968253968254004,9.283461604126103,-7.289810810475302,5.629629629629633,-4.681481481481484,0.47407407407406765,0,3.188499722650903,8.921161825726134,13.795911895297206,-9.974065737681158,1.7107507114885578,5.320250814395271,-15.311018885622744,-0.4617177686327277,0,0.18519205979401943,30.0,64.0,-34.0,0.9968253968254004,0.7603997062976475,-4.503700214414479,-0.09234784957960901
1458792000,2016-03-24,15.42,16.24,15.35,16.12,6088864.0,-0.043424317617866026,0.007444168734491052,-0.04776674937965264,0.023492063492063453,-0.7382133995037208,5.83089938222021,-7.307326181227651,3.7427626137303633,-6.412324234904887,-1.3347808105872616,1,5.568918755220558,13.20224719101124,13.1714589395021,-3.442807030587076,-0.6293918797203872,5.221204157423926,-15.143879080071454,0.5122696642089306,0,0.2798967686174882,26.0,64.0,-38.0,-0.7382133995037208,-1.4044971874347993,-6.43303975146496,-0.09524405655720503
1459137600,2016-03-28,16.14,16.26,15.7,16.18,5728920.0,-0.0024721878862793423,0.004944375772558907,-0.02966625463535233,0.003722084367245637,-0.7385661310259479,5.154566028362126,-6.631698290414022,3.7299134734239487,-6.356613102595787,-1.3133498145859193,1,5.951267955764564,7.93862575050033,12.799498100082488,-6.684541173267661,-1.050966643497972,5.0775010737672535,-15.029765825207521,0.4866196549104455,0,0.23866250222124027,22.0,64.0,-42.0,-0.7385661310259479,-1.601534518122108,-6.514129570381172,-0.09249793708486093
1459224000,2016-03-29,15.9,16.67,15.85,16.61,4979691.0,-0.04274533413606252,0.0036122817579773425,-0.04575556893437682,0.026576019777503124,-2.7543648404575833,1.9192997657243183,-7.4280294466394565,1.5201685731487373,-8.166767007826621,-3.323299217338942,1,8.63651371890127,12.457684495599187,13.564939008384117,-0.5380857824862417,-3.417223054565369,4.945392516797989,-15.73435951822851,0.4268528242198086,0,0.3443352051548227,18.0,64.0,-46.0,-2.7543648404575833,-3.7537448512402136,-8.583929130797202,-0.06253591570265077
1459310400,2016-03-30,16.78,16.8,16.38,16.66,5062311.0,0.007202881152461149,0.008403361344537785,-0.01680672268907568,0.003010234798314304,-2.66806722689077,1.68116415628117,-7.01729861006271,1.4495798319327946,-7.764105642256894,-3.1572629051620567,1,8.94286325777042,8.18181818181818,14.32651931723668,13.389775787438616,-2.6118804939982425,4.75844025961323,-16.163514222679268,0.4374278405055583,0,0.3434303868812493,14.0,56.0,-42.0,-2.66806722689077,-3.6575897147513245,-8.510903279269982,-0.041194333182831666
1459396800,2016-03-31,16.68,16.79,16.51,16.66,8290317.0,0.0012004801920768582,0.007803121248499245,-0.009003601440576103,0.0,-2.5210084033613356,1.97766998564353,-7.019686792366201,1.4905962384954137,-7.332933173269325,-2.9211684673869485,1,8.94286325777042,3.0303030303030205,14.9655355627101,11.980965540210825,-2.009585080464632,4.53859968884854,-16.562015019669253,0.7215519607994851,0,0.26859758542557205,10.0,56.0,-46.0,-2.5210084033613356,-3.309247837155965,-8.177142366357444,-0.029471628730091626
1459483200,2016-04-01,16.33,16.66,16.28,16.51,5528176.0,-0.01090248334342847,0.009085402786190189,-0.013930950938825015,-0.009003601440576103,-1.559660811629314,3.035613412143263,-6.154935035401891,2.4096507167373318,-6.336563698768444,-1.9634564910155632,1,7.526603635759905,1.5375153751537514,14.96403363371801,5.473550885850607,-0.9893245111580882,4.417106172063756,-16.92172783350453,-0.48824376904601224,0,0.301138300887455,6.000000000000007,48.00000000000001,-42.0,-1.559660811629314,-2.1992711787181065,-7.054938064099289,-0.03389785200870149
