unix,date,open,high,low,close,volume_base,bb_bbm,bb_bbh,bb_bbl,kch_high,kch_low,kch_mid,kch_mid_squeeze,kch_tr_squeeze,kch_high_squeeze,kch_low_squeeze,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,sma_volume,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff,macd,macd_signal
1458014400,2016-03-15,127.68,129.01,127.13,128.6,352920.0,126.7915,132.3075793141508,121.27542068584921,129.25983333333335,124.11983333333333,126.68983333333333,126.7915,1.8799999999999955,130.83175,122.75125,0,51.48441805012701,6.748568108242712,1.7980395387602728,52.942847843473075,128.14466068317645,3.181744336419407,18.434291074440228,-1097392.0,815900.8,0,0.1438206166652151,72.0,68.0,4.0,126.7915,127.45662843077392,128.08711186357868,0.3987544030249641,0.825526948074554,0.42677254504958984
1458100800,2016-03-16,128.41,130.18,128.05,129.14,229474.0,127.1605,132.25190245904818,122.06909754095182,129.56249999999997,124.4935,127.02799999999999,127.1605,2.1299999999999955,131.08975,123.23125,0,52.25735887337367,6.06110381077528,2.423444391454217,51.697116723473265,128.26477002420853,3.106619740960878,17.65935123161732,-867918.0,803076.26,0,0.16145525710776207,68.0,60.0,8.0,127.1605,127.61694953260496,128.12840159441873,0.33380993982059204,0.84403496982533,0.510225030004738
1458187200,2016-03-17,128.63,135.01,128.26,133.13,1281445.0,127.6875,132.95632861744443,122.41867138255557,130.28516666666667,124.71216666666666,127.49866666666667,127.6875,6.75,131.982,123.393,0,57.521092133686004,8.597764907414954,5.12614028345775,57.29814920309718,128.8916559158367,3.366861188035101,17.590636546044713,413527.0,815598.86,1,0.19666764547656448,100.0,96.0,4.0,127.6875,128.14200195807115,128.3245427083631,0.52558599425458,1.167207522822963,0.6416215285683831
1458273600,2016-03-18,133.55,134.16,132.03,132.11,948482.0,128.20549999999997,133.05814659747654,123.35285340252342,130.8075,125.2895,128.0485,128.20549999999997,2.1299999999999955,132.45874999999998,123.95224999999998,0,55.863716578099385,8.509240246406582,6.7330279665364365,70.19076642376876,129.67982475232233,3.2785139603183078,17.526830052298724,-534955.0,821843.96,0,0.2350016763436801,96.0,92.0,4.0,128.20549999999997,128.51990653349293,128.4729920139175,0.5472918654505032,1.3257363603815122,0.778444494931009
1458532800,2016-03-21,131.89,132.47,130.99,131.4,505664.0,128.622,133.0515128400311,124.19248715996892,131.18166666666667,125.73366666666666,128.45766666666668,128.622,1.4799999999999898,132.76425,124.47975000000001,0,54.70870897270371,6.768505728447235,7.616546127283207,63.41167594464416,130.05629012434406,3.150048677438428,17.022831146531356,-1040619.0,814501.22,0,0.17330483660980692,92.0,88.0,4.0,128.622,128.79420114935076,128.58777664082268,0.4797992698808111,1.378193582282023,0.8983943124012119
1458619200,2016-03-22,129.61,132.05,129.61,131.24,321953.0,128.9755,133.04089776651682,124.91010223348319,131.5295,126.1125,128.821,128.9755,2.4399999999999977,133.0945,124.85650000000001,1,54.441700691886105,5.693806877667719,8.248996390560698,57.80188196149404,130.33175658323893,3.0993309147642547,15.995819288401291,-1362572.0,806327.72,0,0.1162474926117071,88.0,76.0,12.0,128.9755,129.0271343732221,128.69178540000613,0.3939430323001121,1.390823102776352,0.9968800704762399
1458705600,2016-03-23,131.18,131.87,129.62,129.69,501622.0,129.1715,132.9689795588653,125.37402044113472,131.70116666666667,126.51616666666666,129.10866666666666,129.1715,2.25,133.1165,125.22650000000002,1,51.860662477843626,3.1168005088653907,7.742316572098079,51.878117735037286,130.4207385264738,3.0386644208525224,15.04216542013766,-1864194.0,799806.74,0,0.04711284618993673,84.0,76.0,8.0,129.1715,129.09026443291526,128.73093107059412,0.21147311695083104,1.2612214666647787,1.0497483497139477
1458792000,2016-03-24,128.97,129.36,126.71,128.95,364121.0,129.30149999999998,132.87513834208212,125.72786165791783,131.76016666666666,126.63216666666668,129.19616666666667,129.30149999999998,2.980000000000004,133.22849999999997,125.37449999999998,1,50.653817876899645,2.057776018994851,6.815037244783885,44.29761123200956,130.3508723769114,3.0344741050773427,14.861503636871612,-2228315.0,797104.0,0,0.004594203172187547,80.0,76.0,4.0,129.30149999999998,129.07690591549476,128.7395220090022,0.02922331225616115,1.0862774900341492,1.057054177777988
1459137600,2016-03-28,128.87,129.25,127.51,128.92,273901.0,129.3715,132.85656111854578,125.88643888145423,131.8015,126.72050000000002,129.261,129.3715,1.7399999999999949,133.26325,125.47975,1,50.60356506870678,1.0978670012546985,6.015265989630771,50.9942397869687,130.31120387590516,2.9420116690003892,14.693746266695996,-2502216.0,790068.96,0,-0.04984857834345377,76.0,72.0,4.0,129.3715,129.06196249497145,128.74659957727664,-0.09809075995817929,0.934440727830264,1.0325314877884433
1459224000,2016-03-29,128.44,131.49,127.93,131.19,621641.0,129.6625,132.70649655058924,126.61850344941075,132.00216666666668,126.89416666666666,129.44816666666665,129.6625,3.5600000000000023,133.5745,125.75049999999999,1,54.220959257286395,4.6422589136156915,6.775067198402539,58.195634750372925,130.39066019300515,2.9861536926432186,13.686488350006243,-1880575.0,785950.64,0,0.0806761883951728,72.0,68.0,4.0,129.6625,129.2646327335456,128.84241920169717,-0.03729396982950872,0.9859140255015575,1.0232079953310662
