start,start_unix,end,end_unix,reward
2016-04-08,1460088000,2016-05-11,1462939200,-1.2124459
2016-04-13,1460520000,2016-05-12,1463025600,-0.7143479000000004
2016-04-19,1461038400,2016-05-13,1463112000,-2.3831279000000003
2016-04-20,1461124800,2016-05-17,1463457600,-3.2807340999999997
2016-04-28,1461816000,2016-05-18,1463544000,-3.0124459
2016-05-05,1462420800,2016-06-22,1466568000,-2.7143479000000004
2016-05-09,1462766400,2016-06-23,1466654400,-1.4265341
2016-05-11,1462939200,2016-06-27,1467000000,-3.1744459
2016-05-12,1463025600,2016-07-08,1467950400,-1.9377540999999998
2016-05-13,1463112000,2016-07-19,1468900800,-0.5636521000000001
2016-05-16,1463371200,2016-07-20,1468987200,0.9631279000000001
2016-05-18,1463544000,2016-07-21,1469073600,-0.5192659
2016-05-19,1463630400,2016-08-01,1470024000,1.0124459000000003
2016-06-23,1466654400,2016-08-04,1470283200,1.7577541
2016-06-24,1466740800,2016-08-08,1470628800,1.3202459000000002
2016-06-28,1467086400,2016-08-11,1470888000,2.0997540999999997
2016-07-11,1468209600,2016-08-16,1471320000,1.7002459
2016-07-20,1468987200,2016-08-17,1471406400,0.29975409999999986
2016-07-21,1469073600,2016-08-22,1471838400,-1.2563479
2016-07-22,1469160000,2016-08-24,1472011200,0.1934658999999999
2016-08-02,1470110400,2016-08-26,1472184000,-1.3744459
2016-08-05,1470369600,2016-08-29,1472443200,0.06224590000000002
2016-08-09,1470715200,2016-09-13,1473739200,-1.5202459000000004
2016-08-12,1470974400,2016-09-14,1473825600,-1.0563479
2016-08-17,1471406400,2016-09-23,1474603200,-1.8065341
2016-08-18,1471492800,2016-09-29,1475121600,-1.3744459
2016-08-23,1471924800,2016-10-04,1475553600,0.06224590000000002
2016-08-25,1472097600,2016-10-06,1475726400,-1.5202459000000004
2016-08-29,1472443200,2016-10-10,1476072000,-0.0997540999999999
2016-08-30,1472529600,2016-10-25,1477368000,-1.7002459
2016-09-14,1473825600,2016-10-26,1477454400,-0.29975409999999986
2016-09-15,1473912000,2016-10-27,1477540800,0.29975409999999986
2016-09-26,1474862400,2016-10-31,1477886400,-0.29975409999999986
2016-09-30,1475208000,2016-11-03,1478145600,0.29975409999999986
2016-10-05,1475640000,2016-11-04,1478232000,-1.2563479
2016-10-07,1475812800,2016-11-08,1478581200,0.1934658999999999
2016-10-11,1476158400,2016-11-10,1478754000,-0.4178520999999998
2016-10-26,1477454400,2016-11-15,1479186000,1.1251279
2016-10-27,1477540800,2016-11-16,1479272400,0.6173279
2016-10-28,1477627200,2016-12-21,1482296400,2.2753279
2016-11-01,1477972800,2016-12-27,1482814800,0.9387341000000002
2016-11-04,1478232000,2017-01-03,1483419600,1.6758520999999997
2016-11-07,1478494800,2017-01-04,1483506000,3.4514659000000005
2016-11-09,1478667600,2017-01-12,1484197200,2.2455541
2016-11-11,1478840400,2017-01-13,1484283600,0.9056520999999997
