unix,date,open,high,low,close,volume_base,rel_open,rel_high,rel_low,rel_close,bb_bbm,bb_bbh,bb_bbl,kch_high,kch_low,kch_mid,squeeze,rsi,roc,tsi,mfi,vwap,atr,adx,obv,pocket_pivot,cmf,aroon_up,aroon,aroon_down,sma,ema20,ema50,macd_diff
1458014400,2016-03-15,52.66,52.95,52.22,52.62,557876.0,0.0007601672367920642,0.006271379703534974,-0.007601672367920864,1.0,-3.0425693652603485,2.818018075525444,-8.90315680604617,-0.8007094894210098,-5.60496642594704,-3.202837957684025,0,4.763625867574817,8.115882473803156,14.720975683800287,25.17519197786544,-1.9897087930059314,2.8373503848578343,-8.912216960297648,0.5286106031125176,0,0.24448433332983843,42.0,80.0,-38.0,-3.0425693652603485,-2.314898925303737,-2.5904056454574658,0.2755832737903553
1458100800,2016-03-16,52.48,54.09,52.37,53.83,602094.0,-0.02507895225710577,0.0048300204347020426,-0.027122422441018035,0.02299505891296083,-4.802154932193929,1.1604491267781327,-10.764758991166005,-2.575391665118559,-7.435135302495496,-5.005263483807042,0,8.011754692325312,9.16649766781585,15.985394901265396,24.281904460940808,-3.6387012762858433,2.803691388585561,-8.27240691932959,0.5286106031125176,0,0.201032862309374,50.0,92.0,-42.0,-4.802154932193929,-4.081092723600904,-4.5925444693842365,0.29396657514981994
1458187200,2016-03-17,53.83,55.41,53.67,55.24,836717.0,-0.025524981897176002,0.003077480086893347,-0.028421433743664015,0.02619357235742159,-6.671795800144821,-0.3624437518601269,-12.9811478484295,-4.489198648322471,-9.353427468018353,-6.921313058170426,0,11.410544059737987,12.619775739041806,18.418850268905825,24.612756879636947,-5.561956067291689,2.7619675142472966,-7.054781292078452,0.7333881278628465,0,0.20865698853227385,50.0,96.0,-46.0,-6.671795800144821,-5.907571467291916,-6.752217337025172,0.3748970181993936
1458273600,2016-03-18,55.3,55.73,55.05,55.56,915338.0,-0.004679625629949724,0.0030597552195823496,-0.009179265658747382,0.005792903692976026,-6.612670986321092,0.009932409563688793,-13.235274382205873,-4.458243340532746,-9.233261339092877,-6.845752339812833,0,12.142617033220759,13.549969343960766,20.647125427980264,24.282639173372246,-5.34513240564398,2.637334299253405,-5.7845476500924455,0.8004344220538485,0,0.34734763301374166,50.0,96.0,-46.0,-6.612670986321092,-5.835262358334958,-7.003427419629801,0.42037257066534905
1458532800,2016-03-21,55.58,55.83,55.02,55.54,802168.0,0.0007202016564638036,0.005221462009362687,-0.009362621534029447,-0.00035997120230391033,-6.143320129636294,0.9894092382247095,-13.276049497497269,-4.016324570879831,-8.663425759212572,-6.339875165046195,0,12.065154807154315,9.546351084812615,22.400842575081406,24.01792177882416,-4.628241831130538,2.55400717329177,-4.559904859806501,-0.7061414858351804,0,0.3087764769974262,46.0,72.0,-26.0,-6.143320129636294,-5.248843695622824,-6.696608324788684,0.41858566116463214
1458619200,2016-03-22,54.98,55.53,54.63,55.39,743509.0,-0.007402058133237133,0.0025275320454956063,-0.013720888246975926,-0.0027007562117392636,-5.28073659505327,1.6993818831915632,-12.260855073298089,-3.348378166937465,-7.746283926099778,-5.547331046518636,0,11.460325332172687,13.854059609455296,23.599047514414607,17.20926139841137,-3.8628972971023074,2.495350191189905,-3.809020992676917,-0.6546639757470669,0,0.31461053954146917,42.0,72.0,-30.0,-5.28073659505327,-4.516798457898474,-6.191232823784077,0.3780188911887461
1458705600,2016-03-23,55.05,55.33,54.12,54.18,617874.0,0.016057585825027587,0.021225544481358494,-0.0011074197120709561,-0.021845098393211804,-2.697489848652623,3.964480945279462,-9.359460642584708,-0.6739879414298002,-5.114740986834008,-2.894364464131911,0,6.763296567434558,10.32376298106292,22.67672492430499,11.021127673051176,-1.3825852991302412,2.5362901600091163,-3.6065603816955942,-0.5481855987721546,0,0.2085434926022311,38.0,72.0,-34.0,-2.697489848652623,-2.157292152329049,-3.9355694957840512,0.2467639279082059
1458792000,2016-03-24,53.57,53.87,52.82,53.87,931582.0,-0.005568962316688242,0.0,-0.019491368108409124,-0.005721668512366218,-1.75143864859848,4.4914569771326,-7.99433427432956,0.28556401212793503,-4.190025369717205,-1.9522306787946064,0,5.61702159283432,8.368537517602086,21.437885088760716,1.7560078461389708,-0.6263964268040922,2.549007678937152,-4.541846642231501,-0.8409730415809443,0,0.26653607235560506,34.0,72.0,-38.0,-1.75143864859848,-1.4424140014767062,-3.250100499312964,0.12242143657925975
1459137600,2016-03-28,53.92,54.33,53.6,53.83,538248.0,0.0016719301504737327,0.009288500835965108,-0.00427271038454391,-0.0007425283088917656,-1.3812000743079977,4.585509321444391,-7.347909470060401,0.6771317109418362,-3.7869217908229587,-1.5548950399405612,0,5.464891873355889,6.320363420896692,20.355268269784787,0.4296853108990675,-0.43540754277420035,2.4655603190420594,-5.108430548640815,-0.49275395859815047,0,0.2115554839420851,30.0,72.0,-42.0,-1.3812000743079977,-1.2387799358929499,-3.0535719862462685,0.025881533627927444
1459224000,2016-03-29,53.48,54.71,53.17,54.49,1259491.0,-0.018535511102954816,0.004037438062029608,-0.024224628372178425,0.01226082110347404,-2.167370159662312,3.231945337399196,-7.566685656723834,-0.21227136477641295,-4.622254847984337,-2.417263106380375,0,7.484708028514071,8.892885691446848,20.168017226341608,10.533316340497002,-1.2018651430720553,2.463590246785049,-5.990943101097752,1.152336496738439,1,0.3404819342732434,26.0,72.0,-46.0,-2.167370159662312,-2.2031014472146353,-4.06202081366331,-0.0035580888946840084
