start,start_unix,bottom,top,end,end_unix,direction,finished
2016-08-11,1470888000,34.061938657272364,35.15203991296632,2016-08-29,1472443200,-1.0,1
2016-08-30,1472529600,35.15203991296632,36.14700208430687,2016-08-30,1472529600,1.0,1
2016-08-31,1472616000,36.14700208430687,37.13003838626595,2016-08-31,1472616000,1.0,1
2016-09-01,1472702400,35.078611232487724,36.14700208430687,2016-09-01,1472702400,-1.0,0
2016-09-01,1472702400,35.078611232487724,36.14700208430687,2016-09-02,1472788800,-1.0,0
2016-09-01,1472702400,35.078611232487724,36.14700208430687,2016-09-06,1473134400,-1.0,0
2016-09-01,1472702400,35.078611232487724,36.14700208430687,2016-09-07,1473220800,-1.0,0
2016-09-01,1472702400,35.078611232487724,36.14700208430687,2016-09-08,1473307200,-1.0,1
2016-09-09,1473393600,33.910915799512466,35.078611232487724,2016-09-09,1473393600,-1.0,1
2016-09-12,1473652800,35.078611232487724,36.33518556310761,2016-09-12,1473652800,1.0,1
2016-09-13,1473739200,33.80764935405497,35.078611232487724,2016-09-13,1473739200,-1.0,0
2016-09-13,1473739200,33.80764935405497,35.078611232487724,2016-09-14,1473825600,-1.0,0
2016-09-13,1473739200,33.80764935405497,35.078611232487724,2016-09-15,1473912000,-1.0,0
2016-09-13,1473739200,33.80764935405497,35.078611232487724,2016-09-16,1473998400,-1.0,0
2016-09-13,1473739200,33.80764935405497,35.078611232487724,2016-09-19,1474257600,-1.0,0
2016-09-13,1473739200,33.80764935405497,35.078611232487724,2016-09-20,1474344000,-1.0,0
2016-09-13,1473739200,33.80764935405497,35.078611232487724,2016-09-21,1474430400,-1.0,1
2016-09-22,1474516800,35.078611232487724,36.23038472366385,2016-09-22,1474516800,1.0,1
2016-09-23,1474603200,33.9731072763956,35.078611232487724,2016-09-23,1474603200,-1.0,0
2016-09-23,1474603200,33.9731072763956,35.078611232487724,2016-09-26,1474862400,-1.0,0
2016-09-23,1474603200,33.9731072763956,35.078611232487724,2016-09-27,1474948800,-1.0,1
2016-09-28,1475035200,35.078611232487724,36.12628404281367,2016-09-28,1475035200,1.0,0
2016-09-28,1475035200,35.078611232487724,36.12628404281367,2016-09-29,1475121600,1.0,0
2016-09-28,1475035200,35.078611232487724,36.12628404281367,2016-09-30,1475208000,1.0,0
2016-09-28,1475035200,35.078611232487724,36.12628404281367,2016-10-03,1475467200,1.0,0
2016-09-28,1475035200,35.078611232487724,36.12628404281367,2016-10-04,1475553600,1.0,1
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-05,1475640000,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-06,1475726400,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-07,1475812800,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-10,1476072000,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-11,1476158400,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-12,1476244800,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-13,1476331200,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-14,1476417600,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-17,1476676800,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-18,1476763200,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-19,1476849600,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-20,1476936000,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-21,1477022400,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-24,1477281600,-1.0,0
2016-10-05,1475640000,34.022436891505635,35.078611232487724,2016-10-25,1477368000,-1.0,1
2016-10-26,1477454400,35.078611232487724,36.16181647984782,2016-10-26,1477454400,1.0,0
2016-10-26,1477454400,35.078611232487724,36.16181647984782,2016-10-27,1477540800,1.0,1
2016-10-28,1477627200,36.16181647984782,37.343580188030764,2016-10-28,1477627200,1.0,0
2016-10-28,1477627200,36.16181647984782,37.343580188030764,2016-10-31,1477886400,1.0,1
2016-11-01,1477972800,34.96569369064927,36.16181647984782,2016-11-01,1477972800,-1.0,0
2016-11-01,1477972800,34.96569369064927,36.16181647984782,2016-11-02,1478059200,-1.0,0
2016-11-01,1477972800,34.96569369064927,36.16181647984782,2016-11-03,1478145600,-1.0,1
2016-11-04,1478232000,33.78625791518672,34.96569369064927,2016-11-04,1478232000,-1.0,1
2016-11-07,1478494800,34.96569369064927,36.231884053578774,2016-11-07,1478494800,1.0,1
2016-11-08,1478581200,36.231884053578774,37.63648939058475,2016-11-08,1478581200,1.0,1
2016-11-09,1478667600,34.70903624064466,36.231884053578774,2016-11-09,1478667600,-1.0,1
2016-11-10,1478754000,33.01853470006298,34.70903624064466,2016-11-10,1478754000,-1.0,0
2016-11-10,1478754000,33.01853470006298,34.70903624064466,2016-11-11,1478840400,-1.0,0
2016-11-10,1478754000,33.01853470006298,34.70903624064466,2016-11-14,1479099600,-1.0,0
2016-11-10,1478754000,33.01853470006298,34.70903624064466,2016-11-15,1479186000,-1.0,0
2016-11-10,1478754000,33.01853470006298,34.70903624064466,2016-11-16,1479272400,-1.0,1
2016-11-17,1479358800,34.70903624064466,36.296314708149254,2016-11-17,1479358800,1.0,0
2016-11-17,1479358800,34.70903624064466,36.296314708149254,2016-11-18,1479445200,1.0,0
2016-11-17,1479358800,34.70903624064466,36.296314708149254,2016-11-21,1479704400,1.0,0
2016-11-17,1479358800,34.70903624064466,36.296314708149254,2016-11-22,1479790800,1.0,1
2016-11-23,1479877200,33.259812263385214,34.70903624064466,2016-11-23,1479877200,-1.0,1
2016-11-25,1480050000,34.70903624064466,36.151172790957,2016-11-25,1480050000,1.0,0
2016-11-25,1480050000,34.70903624064466,36.151172790957,2016-11-28,1480309200,1.0,0
2016-11-25,1480050000,34.70903624064466,36.151172790957,2016-11-29,1480395600,1.0,1
2016-11-30,1480482000,33.26250417029618,34.70903624064466,2016-11-30,1480482000,-1.0,1
2016-12-01,1480568400,31.839581533544028,33.26250417029618,2016-12-01,1480568400,-1.0,1
2016-12-02,1480654800,33.26250417029618,34.63136090442318,2016-12-02,1480654800,1.0,0
2016-12-02,1480654800,33.26250417029618,34.63136090442318,2016-12-05,1480914000,1.0,1
2016-12-06,1481000400,31.95446953729892,33.26250417029618,2016-12-06,1481000400,-1.0,1
2016-12-07,1481086800,33.26250417029618,34.6159649009365,2016-12-07,1481086800,1.0,0
