start,start_unix,end,end_unix,reward
2016-03-29,1459224000,2016-05-09,1462766400,0.1934658999999999
2016-04-05,1459828800,2016-05-10,1462852800,-0.4178520999999998
2016-04-12,1460433600,2016-05-11,1462939200,0.16853409999999996
2016-04-14,1460606400,2016-05-16,1463371200,-0.4455541000000001
2016-04-18,1460952000,2016-05-23,1463976000,0.13775409999999993
2016-04-20,1461124800,2016-05-24,1464062400,-0.4797540999999996
2016-04-28,1461816000,2016-05-25,1464148800,0.0997540999999999
2016-05-05,1462420800,2016-06-10,1465531200,1.7002459
2016-05-10,1462852800,2016-06-22,1466568000,0.29975409999999986
2016-05-11,1462939200,2016-06-23,1466654400,-0.29975409999999986
2016-05-12,1463025600,2016-06-27,1467000000,0.29975409999999986
2016-05-17,1463457600,2016-06-29,1467172800,-0.29975409999999986
2016-05-24,1464062400,2016-07-28,1469678400,1.2563479
2016-05-25,1464148800,2016-08-04,1470283200,-0.1934658999999999
2016-05-26,1464235200,2016-08-22,1471838400,1.3744459
2016-06-13,1465790400,2016-08-26,1472184000,-0.06224590000000002
2016-06-23,1466654400,2016-09-08,1473307200,1.5202459000000004
2016-06-24,1466740800,2016-09-09,1473393600,0.0997540999999999
2016-06-28,1467086400,2016-09-12,1473652800,1.7002459
2016-06-30,1467259200,2016-09-20,1474344000,0.29975409999999986
2016-07-29,1469764800,2016-09-23,1474603200,-0.29975409999999986
2016-08-05,1470369600,2016-09-26,1474862400,0.29975409999999986
2016-08-23,1471924800,2016-09-30,1475208000,-0.29975409999999986
2016-08-29,1472443200,2016-10-07,1475812800,0.29975409999999986
2016-09-09,1473393600,2016-10-10,1476072000,-0.29975409999999986
2016-09-12,1473652800,2016-10-11,1476158400,0.29975409999999986
2016-09-13,1473739200,2016-10-19,1476849600,-0.29975409999999986
2016-09-21,1474430400,2016-11-03,1478145600,0.29975409999999986
2016-09-26,1474862400,2016-11-07,1478494800,-1.2563479
2016-09-27,1474948800,2016-11-09,1478667600,0.1934658999999999
2016-10-03,1475467200,2016-11-11,1478840400,-0.4178520999999998
2016-10-10,1476072000,2016-11-18,1479445200,1.1251279
2016-10-11,1476158400,2016-11-28,1480309200,0.6173279
2016-10-12,1476244800,2016-11-29,1480395600,1.3187341
2016-10-20,1476936000,2016-11-30,1480482000,-0.12414789999999981
2016-11-04,1478232000,2016-12-08,1481173200,1.4514659
2016-11-08,1478581200,2016-12-14,1481691600,3.2021479000000004
2016-11-10,1478754000,2017-01-06,1483678800,2.9251279
2016-11-14,1479099600,2017-01-09,1483938000,1.6607340999999995
2016-11-21,1479704400,2017-01-24,1485234000,1.2124459
2016-11-29,1480395600,2017-02-01,1485925200,0.7143479000000004
2016-11-30,1480482000,2017-02-03,1486098000,2.3831279000000003
2016-12-01,1480568400,2017-02-10,1486702800,4.2373278999999995
2016-12-09,1481259600,2017-02-23,1487826000,4.0753279
2016-12-15,1481778000,2017-02-28,1488258000,3.8953279000000003
2017-01-09,1483938000,2017-03-01,1488344400,3.6953279
2017-01-10,1484024400,2017-03-14,1489464000,4.7387341
2017-01-25,1485320400,2017-03-20,1489982400,4.6324459000000004
2017-02-02,1486011600,2017-04-12,1491969600,3.5577541000000004
2017-02-06,1486357200,2017-04-13,1492056000,2.3636521
2017-02-13,1486962000,2017-04-17,1492401600,1.9934659
2017-02-24,1487912400,2017-04-24,1493006400,0.6255541
2017-03-01,1488344400,2017-05-02,1493697600,0.06224590000000002
2017-03-02,1488430800,2017-05-03,1493784000,-0.5636521000000001
2017-03-15,1489550400,2017-05-08,1494216000,0.9631279000000001
2017-03-21,1490068800,2017-05-09,1494302400,-0.5192659
2017-04-13,1492056000,2017-05-10,1494388800,1.0124459000000003
2017-04-17,1492401600,2017-05-12,1494561600,1.7577541
2017-04-18,1492488000,2017-05-18,1495080000,1.3202459000000002
2017-04-25,1493092800,2017-05-19,1495166400,2.0997540999999997
2017-05-03,1493784000,2017-05-24,1495598400,1.7002459
2017-05-04,1493870400,2017-06-08,1496894400,1.2563479
2017-05-09,1494302400,2017-06-13,1497326400,0.7631279000000002
2017-05-10,1494388800,2017-06-21,1498017600,2.4373279
2017-05-11,1494475200,2017-07-03,1499054400,1.1187341000000002
2017-05-15,1494820800,2017-07-10,1499659200,2.8324459
2017-05-19,1495166400,2017-07-13,1499918400,1.5577541
2017-05-22,1495425600,2017-07-14,1500004800,3.3202459
2017-05-25,1495684800,2017-07-17,1500264000,2.0997540999999997
2017-06-09,1496980800,2017-07-27,1501128000,1.7002459
2017-06-14,1497412800,2017-08-01,1501560000,1.2563479
2017-06-22,1498104000,2017-08-02,1501646400,0.7631279000000002
2017-07-05,1499227200,2017-08-16,1502856000,2.4373279
2017-07-11,1499745600,2017-08-21,1503288000,1.1187341000000002
2017-07-14,1500004800,2017-08-22,1503374400,2.8324459
2017-07-17,1500264000,2017-08-23,1503460800,1.5577541
2017-07-18,1500350400,2017-08-31,1504152000,2.3636521
2017-07-28,1501214400,2017-09-01,1504238400,1.0368720999999996
2017-08-02,1501646400,2017-09-07,1504756800,-0.43732790000000016
2017-08-03,1501732800,2017-09-08,1504843200,-1.1187341000000002
2017-08-17,1502942400,2017-09-13,1505275200,-1.8758521
2017-08-22,1503374400,2017-09-18,1505707200,-1.4514659
2017-08-23,1503460800,2017-09-20,1505880000,-2.2455541
2017-08-24,1503547200,2017-09-22,1506052800,-1.8622459
2017-09-01,1504238400,2017-09-25,1506312000,-0.4797540999999996
2017-09-05,1504584000,2017-09-26,1506398400,0.0997540999999999
2017-09-08,1504843200,2017-10-23,1508731200,1.7002459
2017-09-11,1505102400,2017-10-24,1508817600,1.2563479
2017-09-14,1505361600,2017-10-25,1508904000,-0.1934658999999999
2017-09-19,1505793600,2017-11-01,1509508800,1.3744459
2017-09-21,1505966400,2017-11-02,1509595200,0.8943479000000001
2017-09-25,1506312000,2017-11-13,1510549200,2.5831279000000005
2017-09-26,1506398400,2017-11-15,1510722000,2.2373279000000004
