start,start_unix,bottom,top,end,end_unix,direction,finished
2016-03-15,1458014400,24.515,25.49773650339364,2016-03-15,1458014400,,0
2016-03-15,1458014400,24.515,25.49773650339364,2016-03-16,1458100800,,0
2016-03-15,1458014400,24.515,25.49773650339364,2016-03-17,1458187200,,0
2016-03-15,1458014400,24.515,25.49773650339364,2016-03-18,1458273600,,0
2016-03-15,1458014400,24.515,25.49773650339364,2016-03-21,1458532800,,1
2016-03-22,1458619200,23.602782600712253,24.515,2016-03-22,1458619200,-1.0,0
2016-03-22,1458619200,23.602782600712253,24.515,2016-03-23,1458705600,-1.0,1
2016-03-24,1458792000,24.515,25.3714425534675,2016-03-24,1458792000,1.0,1
2016-03-28,1459137600,23.687589057494467,24.515,2016-03-28,1459137600,-1.0,1
2016-03-29,1459224000,24.515,25.34116730375514,2016-03-29,1459224000,1.0,0
2016-03-29,1459224000,24.515,25.34116730375514,2016-03-30,1459310400,1.0,0
2016-03-29,1459224000,24.515,25.34116730375514,2016-03-31,1459396800,1.0,1
2016-04-01,1459483200,25.34116730375514,26.197592801696114,2016-04-01,1459483200,1.0,0
2016-04-01,1459483200,25.34116730375514,26.197592801696114,2016-04-04,1459742400,1.0,1
2016-04-05,1459828800,24.522269808081543,25.34116730375514,2016-04-05,1459828800,-1.0,1
2016-04-06,1459915200,25.34116730375514,26.167143549737766,2016-04-06,1459915200,1.0,1
2016-04-07,1460001600,24.494475075342702,25.34116730375514,2016-04-07,1460001600,-1.0,0
2016-04-07,1460001600,24.494475075342702,25.34116730375514,2016-04-08,1460088000,-1.0,0
2016-04-07,1460001600,24.494475075342702,25.34116730375514,2016-04-11,1460347200,-1.0,1
2016-04-12,1460433600,25.34116730375514,26.216125330658247,2016-04-12,1460433600,1.0,0
2016-04-12,1460433600,25.34116730375514,26.216125330658247,2016-04-13,1460520000,1.0,0
2016-04-12,1460433600,25.34116730375514,26.216125330658247,2016-04-14,1460606400,1.0,0
2016-04-12,1460433600,25.34116730375514,26.216125330658247,2016-04-15,1460692800,1.0,1
2016-04-18,1460952000,26.216125330658247,27.04361804740074,2016-04-18,1460952000,1.0,0
2016-04-18,1460952000,26.216125330658247,27.04361804740074,2016-04-19,1461038400,1.0,0
2016-04-18,1460952000,26.216125330658247,27.04361804740074,2016-04-20,1461124800,1.0,0
